run_id,run_kind,series_id,sensor,edz_band_cm,row_count,compared_rows,diagnostic_statuses,date_min,date_max,compared_date_min,compared_date_max,mean_abs_time_delta_days,model_taupe_standardized_pearson,delta_sign_agreement_fraction,standardized_residual_mean,standardized_residual_mae,standardized_residual_rmse,taupe_standardized_min,taupe_standardized_max,model_standardized_min,model_standardized_max,model_theta_min,model_theta_max,model_theta_baseline,model_theta_robust_scale
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A4_30-40cm,A4,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7608820392127179,0.9483870967741936,1.2446100074561737,1.3519408591497752,1.5850596772364758,-6.504903791978946,0.7909779151789939,-3.4143679606752007,0.1544497588315889,0.088325380507787,0.1010773536258873,0.1005254792160646,0.0035731645940893
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A4_40-50cm,A4,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7950101055931752,1.0,1.7195617192416457,1.7276953498953067,1.8653780953593049,-6.139245072765298,0.7586566206866975,-3.401796538274107,0.1283002450279722,0.0918116198202778,0.1026008871268481,0.1022087546375483,0.0030563658644163
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_0-10cm,A7,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_0-50cm,A7,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_10-20cm,A7,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_20-30cm,A7,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_30-40cm,A7,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A7_40-50cm,A7,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_0-10cm,A8,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_0-50cm,A8,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_10-20cm,A8,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_20-30cm,A8,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_30-40cm,A8,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_basis_sampler_003_basis_029_det_l_0p0100_s_1p000,local_basis,A8_40-50cm,A8,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_0-10cm,A3,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1394596943116156,0.4451612903225806,2.91711824354874,2.931400408314254,3.3499529656220406,-6.005866924144911,1.2894643411186026,-0.681698984322262,3.894021247646338,0.0562143078072605,0.0931856042183342,0.0617223576736884,0.0080798856872347
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_0-50cm,A3,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1809724556361928,0.8516129032258064,0.5594354126898601,1.2291915794207,1.7054736460551974,-3.7850321816080488,1.4555481803622266,-2.7948145804651707,2.3193377474337864,0.0755097151708187,0.0940788342092661,0.0856574857704416,0.0036309280302716
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_10-20cm,A3,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5511312881044733,0.9612903225806452,-0.9339069234176948,1.2209944307735794,1.350540240238442,-3.253046457706223,0.851858982208852,-4.152678709476685,0.2783399875627866,0.0772697572941861,0.0935389373947437,0.0925169684759775,0.0036716568385115
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_20-30cm,A3,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5527228263776098,1.0,-1.0415844947335855,1.197366860001127,1.354335628517367,-3.0538072782283905,0.4814115268844356,-3.8235332561631945,0.2181806456991769,0.0822284867976569,0.0974807728986269,0.0966574207983298,0.0037737174058613
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_30-40cm,A3,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.1344177428160529,1.0,-0.3456833939719618,1.0562745323918408,1.2506978365767487,-3.9480415592987774,1.8176301789584537,-3.484807852706126,0.1682813189742419,0.0864078814394511,0.1001765900439514,0.0995423278248686,0.0037690589956682
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A3_40-50cm,A3,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.7309710204397555,0.1354838709677419,-3.723657308732486,3.752092184746928,4.193596091023645,-1.2422963201065131,4.88758569606041,-3.396818819997124,0.1333474745871229,0.0904751678097246,0.1022274078731982,0.1017834821760971,0.0033290896469957
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_0-10cm,A4,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1424184305242009,0.4967741935483871,0.0333790805984918,1.0103436821581733,1.2609148792698015,-1.1257117979611122,1.880571499182726,-0.7422247183743522,3.528752903522747,0.0577116183169722,0.0928988697864756,0.0638265760911407,0.0082386878566396
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_0-50cm,A4,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.0436573178680121,0.3354838709677419,-1.9112137766423885,2.101153259915133,2.429784926737332,-2.3252467102105383,2.6202317521555165,-2.964945767588763,2.1869322519203047,0.0767132878822365,0.0943538201170482,0.0868655510355094,0.0034240974200108
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_10-20cm,A4,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.4178374625970493,0.9741935483870968,-0.8238327964507824,1.1627757892260169,1.4169415850185922,-4.355263797683731,1.7946116466055737,-4.17522293024326,0.2793753934609999,0.0773619493848059,0.0938227963316627,0.0927904348798999,0.0036952483143684
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_20-30cm,A4,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.1158912919352734,0.0451612903225806,-3.593321767675122,3.6456905107753537,3.768680467732868,-3.8764701714033074,3.1625728267221827,-3.416513486516791,0.1821074188645861,0.0842004435132851,0.0988406836141815,0.0980998174861753,0.0040682918500816
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_30-40cm,A4,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7609480910026863,0.9483870967741936,1.2471575384147249,1.354195143330375,1.5871762913149807,-6.504903791978946,0.7909779151789939,-3.4085995632504047,0.1538777243434302,0.0880957169465839,0.101035555186665,0.1004766315217507,0.0036322584526064
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A4_40-50cm,A4,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7949161450199306,1.0,1.7144325630744708,1.7225653587286234,1.860671937173581,-6.139245072765298,0.7586566206866975,-3.407615127629004,0.1283649574898683,0.0916207718236258,0.1025707830507857,0.102173270142949,0.0030967400730685
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_0-10cm,A7,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_0-50cm,A7,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_10-20cm,A7,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_20-30cm,A7,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_30-40cm,A7,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A7_40-50cm,A7,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_0-10cm,A8,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_0-50cm,A8,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_10-20cm,A8,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_20-30cm,A8,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_30-40cm,A8,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,A8_40-50cm,A8,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_0-10cm,A3,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.139461827950437,0.4451612903225806,2.9170771880518327,2.9313598999742254,3.349860787547836,-6.005866924144911,1.2894643411186026,-0.6815804741416621,3.893482306975645,0.0562149120707408,0.0931864616870113,0.0617228334966968,0.0080811021367539
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_0-50cm,A3,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1809565020739738,0.8516129032258064,0.5593754443945073,1.2293806933246214,1.7057462417334837,-3.7850321816080488,1.4555481803622266,-2.79559926518196,2.3203803158028253,0.0755090525710718,0.0940817282547853,0.0856579903594157,0.0036303263900319
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_10-20cm,A3,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5510997006099352,0.9612903225806452,-0.9322240433871778,1.2195467644484104,1.3491620153812955,-3.253046457706223,0.851858982208852,-4.150760563949652,0.2781163906369032,0.07727215348829,0.0935405489076275,0.0925189564222471,0.0036732552261335
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_20-30cm,A3,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5526742774494537,1.0,-1.0411827875262072,1.1971501382005654,1.3541209707673991,-3.0538072782283905,0.4814115268844356,-3.823718096828456,0.2180958602601256,0.082231077385096,0.0974824207396389,0.0966594598403135,0.0037733907390257
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_30-40cm,A3,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.1343034717667796,1.0,-0.3441838433582287,1.0560343121313738,1.250166974456684,-3.9480415592987774,1.8176301789584537,-3.483306626682468,0.1681367862888677,0.0864070326906655,0.1001768487871652,0.0995427946983,0.0037710610679557
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A3_40-50cm,A3,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.7310189269626474,0.1354838709677419,-3.721941571083905,3.7503904759295774,4.191898233463426,-1.2422963201065131,4.88758569606041,-3.39483722564186,0.1332422988344339,0.0904666973468519,0.1022251362296943,0.10178106420224,0.0033328157149711
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_0-10cm,A4,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1422783057579156,0.5096774193548387,0.0360033536082604,1.0102369835069405,1.2615120236795625,-1.1257117979611122,1.880571499182726,-0.7399916577862296,3.533217618846177,0.0577472378896354,0.0929111385496839,0.0638365706274333,0.0082289207908301
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_0-50cm,A4,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.0436991815228943,0.3354838709677419,-1.906082447890023,2.0968534062985005,2.4252527338227385,-2.3252467102105383,2.6202317521555165,-2.9584775423086813,2.190404435149465,0.0767445683052449,0.0943690813228892,0.0868713737331232,0.0034229786378488
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_10-20cm,A4,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.4177845470193357,0.9741935483870968,-0.8176703925825626,1.1588047780206654,1.4124998348664677,-4.355263797683731,1.7946116466055737,-4.167759014499855,0.2791599211327401,0.0774134253252186,0.0938300531658463,0.0927994824269616,0.0036916858792012
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_20-30cm,A4,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.116163352176595,0.0451612903225806,-3.589539307362129,3.641907113158588,3.76480180127614,-3.8764701714033074,3.1625728267221827,-3.4121975573222354,0.1820347778222553,0.0842371699193383,0.0988440051514845,0.0981042221440893,0.004063965228213
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_30-40cm,A4,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7608637868583522,0.9483870967741936,1.2461800742304416,1.353318446550985,1.5863660010097862,-6.504903791978946,0.7909779151789939,-3.411206705117173,0.1540822262796027,0.0881194689289065,0.1010369787512735,0.1004787186187239,0.0036231312723668
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A4_40-50cm,A4,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7949075480614297,1.0,1.718083879954034,1.7262189104404724,1.8640629536531528,-6.139245072765298,0.7586566206866975,-3.4031190449440163,0.1281917579877337,0.0916230761253797,0.1025700698721099,0.1021726779540977,0.0030999802502917
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_0-10cm,A7,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_0-50cm,A7,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_10-20cm,A7,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_20-30cm,A7,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_30-40cm,A7,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A7_40-50cm,A7,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_0-10cm,A8,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_0-50cm,A8,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_10-20cm,A8,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_20-30cm,A8,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_30-40cm,A8,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,A8_40-50cm,A8,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A3_0-10cm,A3,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1307443928947612,0.4580645161290322,2.8624101984647994,2.876735798125336,3.282695759624149,-6.005866924144911,1.2894643411186026,-0.691642899338612,3.706934158839201,0.0553576036621821,0.0928687527961703,0.0612559475132507,0.0085280190929581
local_bracketed_003_length_0p031m,local_smooth,A3_0-50cm,A3,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.155211741297398,0.8774193548387097,0.3727030544946018,1.191015776281228,1.6641912980445628,-3.7850321816080488,1.4555481803622266,-3.042909191095299,2.229664787936368,0.0731555154576616,0.0928940921208529,0.0845470476744546,0.0037436319986574
local_bracketed_003_length_0p031m,local_smooth,A3_10-20cm,A3,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5634273835054214,0.9612903225806452,-0.820287773536957,1.1094532618548183,1.2382836141124232,-3.253046457706223,0.851858982208852,-3.951437202057493,0.2762210769080273,0.074694728418077,0.0923463845626682,0.09119308428442,0.0041752797837081
local_bracketed_003_length_0p031m,local_smooth,A3_20-30cm,A3,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5563622102964845,1.0,-0.906123534337263,1.0757893661667128,1.2266291211413276,-3.0538072782283905,0.4814115268844356,-3.599477011317376,0.2186744627456846,0.0790843010523915,0.0960413295561606,0.0950701608838294,0.0044411618080003
local_bracketed_003_length_0p031m,local_smooth,A3_30-40cm,A3,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.1357567729140854,1.0,-0.2689516847316009,1.0332185071002722,1.2116038606628003,-3.9480415592987774,1.8176301789584537,-3.356555787151326,0.1746106687958354,0.0830466117240221,0.0987699199369503,0.0979924268912405,0.0044527235997179
local_bracketed_003_length_0p031m,local_smooth,A3_40-50cm,A3,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.7350753432858607,0.1354838709677419,-3.680647814014571,3.7083354051782575,4.147662428228054,-1.2422963201065131,4.88758569606041,-3.3207299977450417,0.1416605527650905,0.0872101516046273,0.1010822846367315,0.1005147189607365,0.0040065188573427
local_bracketed_003_length_0p031m,local_smooth,A4_0-10cm,A4,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.1431194303862491,0.5096774193548387,0.0552824222893664,1.0184514941137504,1.2773295532390911,-1.1257117979611122,1.880571499182726,-0.7407652835248565,3.602170814794013,0.0581368121360626,0.0931346589484744,0.0641063197064805,0.0080585682174691
local_bracketed_003_length_0p031m,local_smooth,A4_0-50cm,A4,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.0458124157506941,0.3483870967741935,-1.9129765075346865,2.100561970317344,2.431956060133669,-2.3252467102105383,2.6202317521555165,-2.983163099244206,2.156413230450473,0.0766113742071151,0.0944603094238192,0.0869714275429579,0.0034728417425341
local_bracketed_003_length_0p031m,local_smooth,A4_10-20cm,A4,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.4140596173468556,0.9741935483870968,-0.7669073292422479,1.13530901972707,1.3851171749633977,-4.355263797683731,1.7946116466055737,-4.133526292864914,0.2676823308077935,0.0775868619727316,0.0939997682736122,0.0930015322458268,0.0037291816190218
local_bracketed_003_length_0p031m,local_smooth,A4_20-30cm,A4,20-30,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.1185850395721571,0.0451612903225806,-3.520493175349329,3.572737605073953,3.695944429861538,-3.8764701714033074,3.1625728267221827,-3.341759395873188,0.1724731322551288,0.0839568270370626,0.0988599499593354,0.0981285275875333,0.0042407902160675
local_bracketed_003_length_0p031m,local_smooth,A4_30-40cm,A4,30-40,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7573364343968019,0.9483870967741936,1.2752943759930226,1.378489212513596,1.6118688851849037,-6.504903791978946,0.7909779151789939,-3.396955364633652,0.1484304038683414,0.0875470303302401,0.1009818234648597,0.1004193651313899,0.003789374136371
local_bracketed_003_length_0p031m,local_smooth,A4_40-50cm,A4,40-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.7927635689997237,1.0,1.7766501156742078,1.78487219027227,1.91962433703765,-6.139245072765298,0.7586566206866975,-3.339102606849641,0.1214458393368794,0.0907808816736124,0.1024769679001721,0.1020665008800365,0.0033798360024257
local_bracketed_003_length_0p031m,local_smooth,A7_0-10cm,A7,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A7_0-50cm,A7,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A7_10-20cm,A7,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A7_20-30cm,A7,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A7_30-40cm,A7,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A7_40-50cm,A7,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_0-10cm,A8,0-10,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_0-50cm,A8,0-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_10-20cm,A8,10-20,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_20-30cm,A8,20-30,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_30-40cm,A8,30-40,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_bracketed_003_length_0p031m,local_smooth,A8_40-50cm,A8,40-50,212,0,operator_not_mapped_for_current_mesh=212,2019-12-01,2025-10-10,,,,,,,,,,,,,,,,
local_refined_001_length_0p013m,local_smooth,A3_0-10cm,A3,0-10,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.139460168027627,0.4451612903225806,2.9170881635211208,2.9313706477670363,3.3498925121281533,-6.005866924144911,1.2894643411186026,-0.681633795961795,3.893692949546729,0.0562145758812886,0.0931860737472966,0.0617226027030975,0.008080624602888
local_refined_001_length_0p013m,local_smooth,A3_0-50cm,A3,0-50,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,-0.180960559626237,0.8516129032258064,0.5593587767138035,1.2293008791131448,1.705632667534271,-3.7850321816080488,1.4555481803622266,-2.7953379183126907,2.3199588075793787,0.0755091223820992,0.0940803997338737,0.0856577019376407,0.0036305376495115
local_refined_001_length_0p013m,local_smooth,A3_10-20cm,A3,10-20,212,155,outside_time_tolerance=57; trend_compared=155,2019-12-01,2025-10-10,2019-12-01,2024-03-10,5.0613201911589005,0.5511142411207556,0.9612903225806452,-0.9329643469550584,1.2201852152002433,1.349770089229983,-3.253046457706223,0.851858982208852,-4.151610521337207,0.2782139579728126,0.0772709156842455,0.0935397900381294,0.092518027675558,0.0036725776449765
