run_id,run_kind,label_group,row_count,fitted_bias_fraction,raw_weighted_bias_fraction,observed_theta_mean,predicted_theta_mean
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4G,5,0.07235732827752818,0.07235732827752818,0.12556283647090566,0.05320550819337751
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4H,5,0.06726588808075001,0.06726588808075001,0.1223882986985233,0.05531699989619564
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4I,5,0.07091806614195459,0.07091806614195459,0.1249263844989508,0.054288728469287784
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4J,8,0.023760469417909134,0.023760469417909134,0.07729376871719223,0.053533299299283105
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4K,8,0.05890860141700265,0.05890860141700265,0.11401047442260642,0.055904827565565154
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4L,8,0.03155441344962045,0.03155441344962045,0.08759295153312814,0.05493646665395735
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4M,8,0.056792064995616856,0.056792064995616856,0.11239079343580044,0.05513101889065543
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4N,5,0.03887080701626229,0.03887080701626229,0.09653728054241559,0.05547426958005802
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4P,5,0.039711504519765954,0.039711504519765954,0.09803444372219518,0.05556383799385813
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4Q,5,0.07180036284346361,0.07180036284346361,0.11816400130095821,0.0550293256653982
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4R,5,0.02532514605931286,0.02532514605931286,0.08542143230590786,0.060096286246595
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR seasonal | 4S,5,0.06241716590078938,0.06241716590078938,0.11308461433025534,0.05354398990514718
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR weekly | 4E,84,0.048173486662875076,0.048173486662875076,0.10652978672888767,0.0583563000660126
production_sampler_002_length_0p005m_shift_0p952,production_sampler,NMR weekly | 4S,21,0.0681203400516186,0.0681203400516186,0.12003813664148744,0.05191779658986881
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4D,5,0.04155365263863036,0.04155365263863036,0.11717910081535166,0.0770571230205257
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4E,5,0.0563825418990425,0.0563825418990425,0.11164098656910655,0.05525844467006406
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4F,5,0.07576234960510429,0.07576234960510429,0.12895223067350797,0.05320774036798086
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4G,5,0.07235733306325062,0.07235733306325062,0.12556283647090566,0.053205503407655064
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4H,5,0.0672658875076355,0.0672658875076355,0.1223882986985233,0.05531700049461308
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4I,5,0.07091806577063518,0.07091806577063518,0.1249263844989508,0.05428872885294839
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4J,8,0.023760469214726975,0.023760469214726975,0.07729376871719223,0.05353329950246526
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4K,8,0.05890860116380122,0.05890860116380122,0.11401047442260642,0.05590482782278295
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4L,8,0.03155441319780813,0.03155441319780813,0.08759295153312814,0.054936466915095156
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4M,8,0.0567920646464694,0.0567920646464694,0.11239079343580044,0.055131019243510146
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4N,5,0.038870806427721644,0.038870806427721644,0.09653728054241559,0.055474270182666784
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4P,5,0.03971150356347092,0.03971150356347092,0.09803444372219518,0.0555638389907314
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4Q,5,0.07180036190784746,0.07180036190784746,0.11816400130095821,0.05502932671184126
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4R,5,0.025325161404678637,0.025325161404678637,0.08542143230590786,0.06009627090122922
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR seasonal | 4S,5,0.0624171854638,0.0624171854638,0.11308461433025534,0.05354396953949634
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR weekly | 4E,84,0.04817352413934266,0.04817352413934266,0.10652978672888767,0.05835626258954503
production_sampler_003_length_0p003m_shift_0p950,production_sampler,NMR weekly | 4S,21,0.06812035885001175,0.06812035885001175,0.12003813664148744,0.051917777791475675
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4D,5,0.0415630403749957,0.0415630403749957,0.11717910081535166,0.07704766280940181
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4E,5,0.0563899489539567,0.0563899489539567,0.11164098656910655,0.055251037615149864
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4F,5,0.07577814402309443,0.07577814402309443,0.12895223067350797,0.053191917504441376
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4G,5,0.07235955593829889,0.07235955593829889,0.12556283647090566,0.05320328053260678
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4H,5,0.06726632688634537,0.06726632688634537,0.1223882986985233,0.055316543992682196
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4I,5,0.07091816106079878,0.07091816106079878,0.1249263844989508,0.05428863010745296
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4J,8,0.02376049192530129,0.02376049192530129,0.07729376871719223,0.053533276791890946
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4K,8,0.05890861591829492,0.05890861591829492,0.11401047442260642,0.05590481275462901
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4L,8,0.0315544197535502,0.0315544197535502,0.08759295153312814,0.054936460060840714
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4M,8,0.05679206747914555,0.05679206747914555,0.11239079343580044,0.055131016398135516
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4N,5,0.038870804494403055,0.038870804494403055,0.09653728054241559,0.05547427220725428
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4P,5,0.03971147428802156,0.03971147428802156,0.09803444372219518,0.055563869618734066
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4Q,5,0.07180031069505939,0.07180031069505939,0.11816400130095821,0.0550293825521459
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4R,5,0.02532413314898634,0.02532413314898634,0.08542143230590786,0.06009729915692151
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR seasonal | 4S,5,0.062416367574487736,0.062416367574487736,0.11308461433025534,0.0535448173207667
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR weekly | 4E,84,0.04818081007617162,0.04818081007617162,0.10652978672888767,0.05834897665271604
production_sampler_004_length_0p007m_shift_0p951,production_sampler,NMR weekly | 4S,21,0.06811954502284086,0.06811954502284086,0.12003813664148744,0.051918591618646565
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4D,5,0.0415831048015359,0.0415831048015359,0.11717910081535166,0.07702744715630776
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4E,5,0.056412841411891824,0.056412841411891824,0.11164098656910655,0.055228145157214734
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4F,5,0.07577705558032398,0.07577705558032398,0.12895223067350797,0.05319300776116398
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4G,5,0.07236063366385237,0.07236063366385237,0.12556283647090566,0.0532022028070533
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4H,5,0.06726664285770244,0.06726664285770244,0.1223882986985233,0.05531621536329996
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4I,5,0.07091823571225336,0.07091823571225336,0.1249263844989508,0.0542885527388695
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4J,8,0.023760511417757948,0.023760511417757948,0.07729376871719223,0.053533257299434284
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4K,8,0.05890862920537164,0.05890862920537164,0.11401047442260642,0.05590479921040278
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4L,8,0.03155442543240993,0.03155442543240993,0.08759295153312814,0.054936454160739216
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4M,8,0.056792068981363936,0.056792068981363936,0.11239079343580044,0.05513101489785571
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4N,5,0.03887079922672957,0.03887079922672957,0.09653728054241559,0.05547427765842113
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4P,5,0.03971142285453133,0.03971142285453133,0.09803444372219518,0.055563923380803085
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4Q,5,0.07180022214899368,0.07180022214899368,0.11816400130095821,0.055029478910060256
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4R,5,0.025322385593422276,0.025322385593422276,0.08542143230590786,0.06009904671248558
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR seasonal | 4S,5,0.06241495252280185,0.06241495252280185,0.11308461433025534,0.05354628455303658
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR weekly | 4E,84,0.048203223112779026,0.048203223112779026,0.10652978672888767,0.058326563616108634
production_sampler_005_length_0p007m_shift_0p950,production_sampler,NMR weekly | 4S,21,0.06811813987984605,0.06811813987984605,0.12003813664148744,0.05191999676164136
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4D,5,0.04158401196990994,0.04158401196990994,0.11717910081535166,0.07702653041822628
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4E,5,0.05641295918047428,0.05641295918047428,0.11164098656910655,0.055228027388632285
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4F,5,0.07577713136388323,0.07577713136388323,0.12895223067350797,0.05319293185956224
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4G,5,0.07236064647685345,0.07236064647685345,0.12556283647090566,0.05320218999405224
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4H,5,0.06726664482382536,0.06726664482382536,0.1223882986985233,0.055316213323717146
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4I,5,0.07091823644691417,0.07091823644691417,0.1249263844989508,0.05428855198552236
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4J,8,0.023760512032020824,0.023760512032020824,0.07729376871719223,0.05353325668517141
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4K,8,0.05890863046394843,0.05890863046394843,0.11401047442260642,0.0559047979313562
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4L,8,0.031554427297269975,0.031554427297269975,0.08759295153312814,0.05493645221478741
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4M,8,0.05679207233109039,0.05679207233109039,0.11239079343580044,0.055131011505597696
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4N,5,0.0388708070708504,0.0388708070708504,0.09653728054241559,0.05547426960626732
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4P,5,0.03971146663598493,0.03971146663598493,0.09803444372219518,0.05556387760062148
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4Q,5,0.07180029515160398,0.07180029515160398,0.11816400130095821,0.055029398731355525
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4R,5,0.02532366935232556,0.02532366935232556,0.08542143230590786,0.0600977629535823
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR seasonal | 4S,5,0.062415803725078725,0.062415803725078725,0.11308461433025534,0.05354539793555955
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR weekly | 4E,84,0.048203343791492735,0.048203343791492735,0.10652978672888767,0.058326442937394946
production_sampler_006_length_0p008m_shift_0p948,production_sampler,NMR weekly | 4S,21,0.0681189712683656,0.0681189712683656,0.12003813664148744,0.051919165373121814
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4D,5,0.041554717664882244,0.041554717664882244,0.11717910081535166,0.07705604111685763
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4E,5,0.05638153809207437,0.05638153809207437,0.11164098656910655,0.05525944847703218
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4F,5,0.07576131452092999,0.07576131452092999,0.12895223067350797,0.053208776936143086
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4G,5,0.0723572068411499,0.0723572068411499,0.12556283647090566,0.05320562962975578
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4H,5,0.06726590254450748,0.06726590254450748,0.1223882986985233,0.055316984796163204
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4I,5,0.07091807563454296,0.07091807563454296,0.1249263844989508,0.054288718662532195
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4J,8,0.023760474675447323,0.023760474675447323,0.07729376871719223,0.05353329404174491
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4K,8,0.05890860802367897,0.05890860802367897,0.11401047442260642,0.055904820854502504
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4L,8,0.031554420070333,0.031554420070333,0.08759295153312814,0.05493645978829975
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4M,8,0.05679207422164247,0.05679207422164247,0.11239079343580044,0.05513100956644566
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4N,5,0.038870822624887905,0.038870822624887905,0.09653728054241559,0.05547425359826654
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4P,5,0.03971152983628919,0.03971152983628919,0.09803444372219518,0.05556381160279
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4Q,5,0.0718003875166415,0.0718003875166415,0.11816400130095821,0.05502929805900002
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4R,5,0.025324732377516958,0.025324732377516958,0.08542143230590786,0.060096699928390895
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR seasonal | 4S,5,0.062416641360913586,0.062416641360913586,0.11308461433025534,0.053544535955361273
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR weekly | 4E,84,0.04817254380947768,0.04817254380947768,0.10652978672888767,0.05835724291941002
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,NMR weekly | 4S,21,0.06811983576070837,0.06811983576070837,0.12003813664148744,0.05191830088077905
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4D,5,0.04155471766489252,0.04155471766489252,0.11717910081535166,0.07705604111684802
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4E,5,0.05638153809207296,0.05638153809207296,0.11164098656910655,0.05525944847703361
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4F,5,0.07576131452093084,0.07576131452093084,0.12895223067350797,0.05320877693614225
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4G,5,0.07235720684115142,0.07235720684115142,0.12556283647090566,0.05320562962975426
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4H,5,0.06726590254450789,0.06726590254450789,0.1223882986985233,0.05531698479616278
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4I,5,0.070918075634543,0.070918075634543,0.1249263844989508,0.05428871866253217
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4J,8,0.023760474675447348,0.023760474675447348,0.07729376871719223,0.05353329404174489
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4K,8,0.058908608023678984,0.058908608023678984,0.11401047442260642,0.05590482085450249
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4L,8,0.031554420070333,0.031554420070333,0.08759295153312814,0.05493645978829975
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4M,8,0.05679207422164247,0.05679207422164247,0.11239079343580044,0.05513100956644566
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4N,5,0.038870822624887905,0.038870822624887905,0.09653728054241559,0.05547425359826654
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4P,5,0.03971152983628919,0.03971152983628919,0.09803444372219518,0.05556381160279
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4Q,5,0.07180038751664151,0.07180038751664151,0.11816400130095821,0.055029298058999976
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4R,5,0.02532473237751706,0.02532473237751706,0.08542143230590786,0.0600966999283908
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR seasonal | 4S,5,0.062416641360913655,0.062416641360913655,0.11308461433025534,0.05354453595536122
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR weekly | 4E,84,0.04817254380946962,0.04817254380946962,0.10652978672888767,0.05835724291941803
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,NMR weekly | 4S,21,0.06811983576070846,0.06811983576070846,0.12003813664148744,0.051918300880778964
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4D,5,0.041554717664895845,0.041554717664895845,0.11717910081535166,0.07705604111684447
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4E,5,0.0563815380920781,0.0563815380920781,0.11164098656910655,0.05525944847702846
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4F,5,0.07576131452093289,0.07576131452093289,0.12895223067350797,0.0532087769361402
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4G,5,0.07235720684115143,0.07235720684115143,0.12556283647090566,0.05320562962975424
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4H,5,0.06726590254450787,0.06726590254450787,0.1223882986985233,0.0553169847961628
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4I,5,0.070918075634543,0.070918075634543,0.1249263844989508,0.05428871866253217
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4J,8,0.023760474675447348,0.023760474675447348,0.07729376871719223,0.05353329404174489
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4K,8,0.058908608023679,0.058908608023679,0.11401047442260642,0.05590482085450248
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4L,8,0.031554420070333,0.031554420070333,0.08759295153312814,0.05493645978829975
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4M,8,0.05679207422164247,0.05679207422164247,0.11239079343580044,0.05513100956644566
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4N,5,0.038870822624887905,0.038870822624887905,0.09653728054241559,0.05547425359826654
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4P,5,0.03971152983628919,0.03971152983628919,0.09803444372219518,0.05556381160279
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4Q,5,0.0718003875166415,0.0718003875166415,0.11816400130095821,0.05502929805900002
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4R,5,0.02532473237751678,0.02532473237751678,0.08542143230590786,0.06009669992839108
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR seasonal | 4S,5,0.06241664136091344,0.06241664136091344,0.11308461433025534,0.05354453595536142
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR weekly | 4E,84,0.04817254380947645,0.04817254380947645,0.10652978672888767,0.05835724291941123
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,NMR weekly | 4S,21,0.06811983576070824,0.06811983576070824,0.12003813664148744,0.051918300880779186
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4D,5,0.04155471766487852,0.04155471766487852,0.11717910081535166,0.07705604111686189
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4E,5,0.05638153809206889,0.05638153809206889,0.11164098656910655,0.055259448477037676
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4F,5,0.07576131452092784,0.07576131452092784,0.12895223067350797,0.05320877693614525
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4G,5,0.07235720684114995,0.07235720684114995,0.12556283647090566,0.053205629629755745
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4H,5,0.06726590254450752,0.06726590254450752,0.1223882986985233,0.05531698479616316
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4I,5,0.0709180756345429,0.0709180756345429,0.1249263844989508,0.054288718662532244
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4J,8,0.023760474675447323,0.023760474675447323,0.07729376871719223,0.05353329404174491
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4K,8,0.05890860802367897,0.05890860802367897,0.11401047442260642,0.055904820854502504
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4L,8,0.031554420070332996,0.031554420070332996,0.08759295153312814,0.054936459788299766
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4M,8,0.05679207422164247,0.05679207422164247,0.11239079343580044,0.05513100956644566
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4N,5,0.038870822624887905,0.038870822624887905,0.09653728054241559,0.05547425359826654
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4P,5,0.03971152983628919,0.03971152983628919,0.09803444372219518,0.05556381160279
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4Q,5,0.07180038751664151,0.07180038751664151,0.11816400130095821,0.055029298058999976
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4R,5,0.025324732377517038,0.025324732377517038,0.08542143230590786,0.06009669992839082
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR seasonal | 4S,5,0.062416641360913586,0.062416641360913586,0.11308461433025534,0.05354453595536128
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR weekly | 4E,84,0.048172543809465736,0.048172543809465736,0.10652978672888767,0.058357242919421945
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,NMR weekly | 4S,21,0.06811983576070844,0.06811983576070844,0.12003813664148744,0.05191830088077897
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4D,5,0.041554573009889115,0.041554573009889115,0.11717910081535166,0.07705618687469365
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4E,5,0.05638140422516118,0.05638140422516118,0.11164098656910655,0.05525958234394538
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4F,5,0.07576116818126985,0.07576116818126985,0.12895223067350797,0.05320892355066942
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4G,5,0.07235718297981393,0.07235718297981393,0.12556283647090566,0.05320565349109174
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4H,5,0.06726589754296394,0.06726589754296394,0.1223882986985233,0.05531698999286894
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4I,5,0.07091807453298762,0.07091807453298762,0.1249263844989508,0.054288719804005584
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4J,8,0.023760474410483873,0.023760474410483873,0.07729376871719223,0.05353329430670836
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4K,8,0.05890860785256091,0.05890860785256091,0.11401047442260642,0.05590482102928484
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4L,8,0.031554419998653764,0.031554419998653764,0.08759295153312814,0.05493645986333008
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4M,8,0.05679207420010576,0.05679207420010576,0.11239079343580044,0.055131009588028454
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4N,5,0.03887082267747409,0.03887082267747409,0.09653728054241559,0.05547425354377078
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4P,5,0.03971153037032532,0.03971153037032532,0.09803444372219518,0.05556381104442054
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4Q,5,0.07180038843820905,0.07180038843820905,0.11816400130095821,0.0550292970553022
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4R,5,0.02532475062263518,0.02532475062263518,0.08542143230590786,0.06009668168327268
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR seasonal | 4S,5,0.06241665601129152,0.06241665601129152,0.11308461433025534,0.05354452076695411
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR weekly | 4E,84,0.04817241267346021,0.04817241267346021,0.10652978672888767,0.05835737405542747
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,NMR weekly | 4S,21,0.06811985030531763,0.06811985030531763,0.12003813664148744,0.051918286336169815
