run_id,run_kind,offset_fraction,active_nmr_rows,nmr_offset_objective,nmr_offset_rmse_normalized_residual,direct_permeability_objective,combined_offset_objective,corrected_rows_above_fixed_phi,corrected_negative_free_water_rows,corrected_nonphysical_rows,combined_offset_rank
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.01,192,2017.064253306602,4.583785114067169,269.91428213785247,2286.9785354444543,55,0,55,17.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.015,192,1651.98674899269,4.148276184393607,269.91428213785247,1921.9010311305426,39,0,39,17.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.02,192,1333.3460546465421,3.7267977410329296,269.91428213785247,1603.2603367843947,35,0,35,17.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.03,192,835.3750958575396,2.949885407127318,269.91428213785247,1105.289377995392,12,1,13,17.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.04,192,523.1513769395933,2.3344150251802764,269.91428213785247,793.0656590774458,10,1,11,18.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.05,192,396.674897892704,2.032739576626168,269.91428213785247,666.5891800305565,2,1,3,30.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.075,192,893.127874711353,3.0501500555835928,269.91428213785247,1163.0421568492054,0,13,13,38.0
lower_support_loop_001_003_length_0p004m_shift_1p014,lower_support,0.1,192,2550.501100724107,5.154388402052124,269.91428213785247,2820.415382861959,0,47,47,46.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.0,192,2886.551247186954,5.483451664617592,269.84793480410434,3156.399181991058,120,0,120,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.005,192,2428.5980549229553,5.02970142309138,269.84793480410434,2698.4459897270594,84,0,84,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.01,192,2017.0816726267221,4.583804906755415,269.84793480410434,2286.9296074308263,55,0,55,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.015,192,1652.0021002982521,4.148295458551636,269.84793480410434,1921.8500351023565,39,0,39,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.02,192,1333.3593379375463,3.7268163048616674,269.84793480410434,1603.2072727416507,35,0,35,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.03,192,835.384243119428,2.9499015575372525,269.84793480410434,1105.2321779235324,12,1,13,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.04,192,523.1563881723661,2.334426205757812,269.84793480410434,793.0043229764703,10,1,11,16.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.05,192,396.67577309636096,2.0327418190924034,269.84793480410434,666.5237079004653,2,1,3,26.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.075,192,893.1184098422203,3.050133893649555,269.84793480410434,1162.9663446463246,0,13,13,34.0
lower_support_loop_002_001_length_0p004m_shift_0p992,lower_support,0.1,192,2550.4812957821846,5.1543683897962795,269.84793480410434,2820.3292305862888,0,47,47,42.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.0,192,2886.5241579010726,5.483425934407811,270.00999530512877,3156.534153206201,120,0,120,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.005,192,2428.5735641767733,5.02967606248236,270.00999530512877,2698.583559481902,84,0,84,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.01,192,2017.05978042024,4.583780031739907,270.00999530512877,2287.069775725369,55,0,55,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.015,192,1651.9828066314699,4.1482712345921255,270.00999530512877,1921.9928019365987,39,0,39,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.02,192,1333.3426428104638,3.7267929728667513,270.00999530512877,1603.3526381155925,35,0,35,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.03,192,835.3727450717446,2.9498812565645203,270.00999530512877,1105.3827403768732,12,1,13,20.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.04,192,523.1500872040817,2.3344121476385693,270.00999530512877,793.1600825092105,10,1,11,22.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.05,192,396.6746692074759,2.0327389906833933,270.00999530512877,666.6846645126047,2,1,3,32.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.075,192,893.1302986518335,3.0501541946197737,270.00999530512877,1163.1402939569623,0,13,13,39.0
lower_support_loop_002_002_length_0p004m_shift_1p020,lower_support,0.1,192,2550.5061772902955,5.1543935317462175,270.00999530512877,2820.516172595424,0,47,47,47.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.0,192,2886.5694295787216,5.483468934726601,270.13460474436965,3156.704034323091,120,0,120,21.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.005,192,2428.6144910471226,5.029718442922446,270.13460474436965,2698.7490957914924,84,0,84,21.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.01,192,2017.0963624832893,4.583821598026505,270.13460474436965,2287.2309672276588,55,0,55,21.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.015,192,1652.0150438872188,4.148311709658746,270.13460474436965,1922.1496486315884,39,0,39,22.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.02,192,1333.3705352589127,3.7268319534085523,270.13460474436965,1603.5051400032823,35,0,35,22.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.03,192,835.3919479055937,2.9499151610427603,270.13460474436965,1105.5265526499634,12,1,13,22.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.04,192,523.1606004233308,2.3344356036830467,270.13460474436965,793.2952051677005,10,1,11,25.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.05,192,396.6764928121248,2.0327436631622544,270.13460474436965,666.8110975564945,2,1,3,35.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.075,192,893.1103982199821,3.050120213170537,270.13460474436965,1163.245002964352,0,13,13,40.0
lower_support_loop_002_003_length_0p006m_shift_0p975,lower_support,0.1,192,2550.4645528219444,5.154351471513682,270.13460474436965,2820.599157566314,0,47,47,48.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.0,192,2895.263333992192,5.491720410073574,277.42946417328494,3172.692798165477,120,0,120,59.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.005,192,2436.390557193822,5.037764216803156,277.42946417328494,2713.820021367107,84,0,84,59.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.01,192,2023.9545903632181,4.591607596069543,277.42946417328494,2301.384054536503,55,0,55,59.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.015,192,1657.9554335003768,4.155763359355566,277.42946417328494,1935.3848976736617,39,0,39,59.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.02,192,1338.3930866052997,3.7338444868712113,277.42946417328494,1615.8225507785846,35,0,35,59.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.03,192,838.5788227184383,2.9555365113602865,277.42946417328494,1116.0082868917234,12,1,13,60.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.04,192,524.5117987026335,2.3374483031329483,277.42946417328494,801.9412628759185,10,1,11,60.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.05,192,396.1920145578855,2.0315019447799307,277.42946417328494,673.6214787311704,2,1,3,58.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.075,192,888.0367286318879,3.0414441618934083,277.42946417328494,1165.4661928051728,0,13,13,58.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed,0.1,192,2540.8016918999947,5.144578145059607,277.42946417328494,2818.2311560732796,0,47,47,18.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.0,192,2894.943993046778,5.491417539600979,277.42946417328494,3172.373457220063,120,0,120,58.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.005,192,2436.109909740904,5.037474058805109,277.42946417328494,2713.539373914189,84,0,84,58.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.01,192,2023.7126364027959,4.591333135651248,277.42946417328494,2301.142100576081,55,0,55,58.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.015,192,1657.7521730324506,4.155508609354739,277.42946417328494,1935.1816372057356,39,0,39,58.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.02,192,1338.2285196298694,3.7336149256198263,277.42946417328494,1615.6579838031544,35,0,35,58.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.03,192,838.491642728,2.955382876224895,277.42946417328494,1115.921106901285,12,1,13,59.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.04,192,524.5020056971871,2.337426482126379,277.42946417328494,801.931469870472,10,1,11,59.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.05,192,396.25960853743095,2.031675233790637,277.42946417328494,673.6890727107159,2,1,3,59.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.075,192,888.2977900739131,3.0418911847626298,277.42946417328494,1165.727254247198,0,13,13,60.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed,0.1,192,2541.2562208045,5.145038286224267,277.42946417328494,2818.685684977785,0,47,47,19.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.0,192,2896.3750196501824,5.492774628669564,277.0195396568697,3173.394559307052,120,0,120,60.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.005,192,2437.33974295785,5.038745444633112,277.0195396568697,2714.3592826147196,84,0,84,60.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.01,192,2024.7412762332826,4.592499859636727,277.0195396568697,2301.760815890152,55,0,55,60.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.015,192,1658.5796194764785,4.156545565275728,277.0195396568697,1935.5991591333482,39,0,39,60.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.02,192,1338.8547726874388,3.7344884364743747,277.0195396568697,1615.8743123443085,35,0,35,60.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.03,192,838.7155090126521,2.9557773741519267,277.0195396568697,1115.7350486695218,12,1,13,58.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.04,192,524.3234852089217,2.337028662837978,277.0195396568697,801.3430248657914,10,1,11,58.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.05,192,395.67870127624826,2.030185493568076,277.0195396568697,672.698240933118,2,1,3,57.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.075,192,886.7109158804369,3.0391729204540527,277.0195396568697,1163.7304555373066,0,13,13,49.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed,0.1,192,2538.66337967873,5.1424128777244995,277.0195396568697,2815.6829193355998,0,47,47,15.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.0,192,2886.5919900106082,5.483490363136467,270.8696911370958,3157.461681147704,120,0,120,29.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.005,192,2428.634882502333,5.029739558472781,270.8696911370958,2699.5045736394286,84,0,84,29.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.01,192,2017.1145849618226,4.583842303135983,270.8696911370958,2287.9842760989186,55,0,55,30.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.015,192,1652.0310973890755,4.148331865276636,270.8696911370958,1922.9007885261713,39,0,39,31.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.02,192,1333.3844197840926,3.726851357301178,270.8696911370958,1604.2541109211884,35,0,35,31.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.03,192,835.4014944774199,2.949932016302487,270.8696911370958,1106.2711856145156,12,1,13,33.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.04,192,523.1658090418034,2.334447224544914,270.8696911370958,794.0355001788992,10,1,11,35.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.05,192,396.6773634772439,2.0327458939952687,270.8696911370958,667.5470546143397,2,1,3,43.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.075,192,893.1004240017174,3.0501031813177333,270.8696911370958,1163.9701151388133,0,13,13,51.0
production_sampler_001_length_0p004m_shift_0p954,production_sampler,0.1,192,2550.4437337202958,5.154330434329282,270.8696911370958,2821.3134248573915,0,47,47,57.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.0,192,2886.593528747733,5.4834918246608355,270.9337622544507,3157.527291002184,120,0,120,30.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.005,192,2428.6362732173034,5.02974099856844,270.9337622544507,2699.570035471754,84,0,84,30.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.01,192,2017.115827654639,4.583843715129893,270.9337622544507,2288.0495899090897,55,0,55,32.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.015,192,1652.0321920597376,4.148333239662519,270.9337622544507,1922.9659543141884,39,0,39,32.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.02,192,1333.3853664326002,3.7268526802571076,270.9337622544507,1604.319128687051,35,0,35,32.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.03,192,835.402145081619,2.949933164994341,270.9337622544507,1106.3359073360698,12,1,13,34.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.04,192,523.1661636016939,2.334448015595474,270.9337622544507,794.0999258561446,10,1,11,36.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.05,192,396.67742199282577,2.0327460439248024,270.9337622544507,667.6111842472765,2,1,3,44.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.075,192,893.0997424065276,3.050102017430673,270.9337622544507,1164.0335046609785,0,13,13,52.0
production_sampler_002_length_0p005m_shift_0p952,production_sampler,0.1,192,2550.442312014334,5.154328997727637,270.9337622544507,2821.376074268785,0,47,47,58.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.0,192,2886.5955587521994,5.483493752800497,271.0208592729672,3157.6164180251667,120,0,120,31.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.005,192,2428.638107924534,5.029742898420743,271.0208592729672,2699.658967197501,84,0,84,33.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.01,192,2017.117467064633,4.583845577887987,271.0208592729672,2288.1383263376,55,0,55,33.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.015,192,1652.0336361724953,4.148335052780833,271.0208592729672,1923.0544954454626,39,0,39,33.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.02,192,1333.3866152481219,3.726854425495394,271.0208592729672,1604.4074745210892,35,0,35,34.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.03,192,835.4030033026684,2.949934680249061,271.0208592729672,1106.4238625756357,12,1,13,35.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.04,192,523.166631228271,2.3344490589061526,271.0208592729672,794.1874905012381,10,1,11,37.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.05,192,396.6774990249304,2.0327462412976423,271.0208592729672,667.6983582978976,2,1,3,48.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.075,192,893.0988429524516,3.050100481528661,271.0208592729672,1164.1197022254187,0,13,13,53.0
production_sampler_003_length_0p003m_shift_0p950,production_sampler,0.1,192,2550.4404360740773,5.15432710213192,271.0208592729672,2821.4612953470446,0,47,47,60.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.0,192,2886.9807801427514,5.483859631666398,270.9671461798792,3157.947926322631,120,0,120,34.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.005,192,2428.985354593414,5.030102461880347,270.9671461798792,2699.952500773293,84,0,84,34.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.01,192,2017.426739011841,4.5841969705398435,270.9671461798792,2288.39388519172,55,0,55,34.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.015,192,1652.304933398031,4.148675658917694,270.9671461798792,1923.27207957791,39,0,39,35.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.02,192,1333.6199377519854,3.7271804828292368,270.9671461798792,1604.5870839318645,35,0,35,36.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.03,192,835.5603763631874,2.950212521234677,270.9671461798792,1106.5275225430667,12,1,13,37.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.04,192,523.2480548454457,2.334630714118772,270.9671461798792,794.2152010253249,10,1,11,38.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.05,192,396.6829731987608,2.0327602672606915,270.9671461798792,667.65011937864,2,1,3,45.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.075,192,892.914443517921,3.049785585902449,270.9671461798792,1163.8815896978,0,13,13,50.0
production_sampler_004_length_0p007m_shift_0p951,production_sampler,0.1,192,2550.066163031186,5.153948893638888,270.9671461798792,2821.0333092110654,0,47,47,55.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.0,192,2887.9630132494603,5.484792434967971,271.035882236753,3158.9988954862133,120,0,120,37.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.005,192,2429.86516218275,5.031013361083793,271.035882236753,2700.901044419503,84,0,84,38.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.01,192,2018.2041210838045,4.585080107765072,271.035882236753,2289.2400033205577,55,0,55,38.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.015,192,1652.9798899526227,4.149522926836267,271.035882236753,1924.0157721893756,39,0,39,38.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.02,192,1334.1924687892047,3.7279804474479494,271.035882236753,1605.2283510259576,35,0,35,39.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.03,192,835.9280563656621,2.9508615556267035,271.035882236753,1106.963938602415,12,1,13,39.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.04,192,523.4108838131758,2.3349939414026855,271.035882236753,794.4467660499288,10,1,11,41.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.05,192,396.64095113174625,2.032652595572845,271.035882236753,667.6768333684993,2,1,3,46.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.075,192,892.360293864045,3.0488390786905217,271.035882236753,1163.3961761007981,0,13,13,43.0
production_sampler_005_length_0p007m_shift_0p950,production_sampler,0.1,192,2548.9998857904484,5.15287125238449,271.035882236753,2820.0357680272014,0,47,47,24.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.0,192,2887.985972686409,5.484814237098958,271.15622163249884,3159.1421943189075,120,0,120,39.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.005,192,2429.8859412127663,5.031034872432607,271.15622163249884,2701.042162845265,84,0,84,39.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.01,192,2018.222719706889,4.58510123446365,271.15622163249884,2289.378941339388,55,0,55,39.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.015,192,1652.9963081687747,4.1495435343450415,271.15622163249884,1924.1525298012734,39,0,39,40.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.02,192,1334.2067065984247,3.7280003389306344,271.15622163249884,1605.3629282309234,35,0,35,40.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.03,192,835.9379333610178,2.9508789886818363,271.15622163249884,1107.0941549935167,12,1,13,41.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.04,192,523.4163999946672,2.3350062455186533,271.15622163249884,794.5726216271661,10,1,11,43.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.05,192,396.64210649937337,2.032655556007577,271.15622163249884,667.7983281318723,2,1,3,50.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.075,192,892.3505471970113,3.048822428408855,271.15622163249884,1163.5067688295103,0,13,13,47.0
production_sampler_006_length_0p008m_shift_0p948,production_sampler,0.1,192,2548.9792370887535,5.152850381391628,271.15622163249884,2820.1354587212522,0,47,47,26.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.0,192,2886.541932077979,5.483442816863533,269.8191465658567,3156.3610786438358,120,0,120,7.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.005,192,2428.5896338024318,5.029692702883746,269.8191465658567,2698.4087803682887,84,0,84,7.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.01,192,2017.07414549465,4.583796354068238,269.8191465658567,2286.8932920605066,55,0,55,7.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.015,192,1651.9954671546316,4.148287130394191,269.8191465658567,1921.8146137204883,39,0,39,12.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.02,192,1333.3535987823775,3.7268082842180696,269.8191465658567,1603.1727453482342,35,0,35,12.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.03,192,835.3802919411621,2.949894581345878,269.8191465658567,1105.1994385070188,12,1,13,12.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.04,192,523.1542249710028,2.3344213794388704,269.8191465658567,792.9733715368595,10,1,11,12.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.05,192,396.67539787190054,2.032740857684266,269.8191465658567,666.4945444377572,2,1,3,20.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.075,192,893.1225045600172,3.050140885680558,269.8191465658567,1162.941651125874,0,13,13,25.0
production_sampler_round2_001_basis_003_det_l_0p0015_s_0p750,production_sampler_round,0.1,192,2550.4898604422383,5.15437704411891,269.8191465658567,2820.3090070080953,0,47,47,34.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.0,192,2886.541932077658,5.483442816863229,269.8191465658567,3156.3610786435147,120,0,120,5.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.005,192,2428.5896338021425,5.0296927028834455,269.8191465658567,2698.4087803679995,84,0,84,5.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.01,192,2017.0741454943914,4.583796354067944,269.8191465658567,2286.8932920602483,55,0,55,5.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.015,192,1651.995467154404,4.148287130393906,269.8191465658567,1921.8146137202607,39,0,39,10.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.02,192,1333.3535987821806,3.7268082842177943,269.8191465658567,1603.1727453480373,35,0,35,10.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.03,192,835.3802919410268,2.9498945813456388,269.8191465658567,1105.1994385068836,12,1,13,10.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.04,192,523.1542249709294,2.3344213794387065,269.8191465658567,792.9733715367861,10,1,11,10.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.05,192,396.6753978718888,2.0327408576842356,269.8191465658567,666.4945444377455,2,1,3,19.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.075,192,893.1225045601598,3.0501408856808014,269.8191465658567,1162.9416511260165,0,13,13,26.0
production_sampler_round2_002_basis_008_det_l_0p0025_s_0p750,production_sampler_round,0.1,192,2550.4898604425352,5.154377044119209,269.8191465658567,2820.3090070083917,0,47,47,35.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.0,192,2886.5419320779592,5.483442816863515,269.8191465658567,3156.3610786438157,120,0,120,6.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.005,192,2428.589633802412,5.029692702883725,269.8191465658567,2698.4087803682687,84,0,84,6.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.01,192,2017.0741454946303,4.583796354068215,269.8191465658567,2286.893292060487,55,0,55,6.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.015,192,1651.995467154612,4.148287130394167,269.8191465658567,1921.8146137204687,39,0,39,11.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.02,192,1333.3535987823575,3.7268082842180417,269.8191465658567,1603.1727453482142,35,0,35,11.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.03,192,835.3802919411421,2.9498945813458426,269.8191465658567,1105.1994385069988,12,1,13,11.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.04,192,523.1542249709828,2.334421379438826,269.8191465658567,792.9733715368395,10,1,11,11.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.05,192,396.6753978718806,2.0327408576842148,269.8191465658567,666.4945444377373,2,1,3,18.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.075,192,893.122504559997,3.0501408856805234,269.8191465658567,1162.9416511258537,0,13,13,24.0
production_sampler_round2_003_basis_013_det_l_0p0035_s_0p750,production_sampler_round,0.1,192,2550.489860442218,5.154377044118888,269.8191465658567,2820.3090070080743,0,47,47,33.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.0,192,2886.541932077459,5.48344281686304,269.8191465658567,3156.3610786433155,120,0,120,4.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.005,192,2428.5896338019647,5.029692702883262,269.8191465658567,2698.4087803678212,84,0,84,4.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.01,192,2017.0741454942356,4.5837963540677675,269.8191465658567,2286.8932920600923,55,0,55,4.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.015,192,1651.99546715427,4.148287130393737,269.8191465658567,1921.8146137201268,39,0,39,9.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.02,192,1333.3535987820687,3.726808284217638,269.8191465658567,1603.1727453479255,35,0,35,9.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.03,192,835.380291940959,2.949894581345519,269.8191465658567,1105.1994385068156,12,1,13,9.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.04,192,523.1542249709054,2.3344213794386532,269.8191465658567,792.9733715367621,10,1,11,9.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.05,192,396.6753978719086,2.0327408576842863,269.8191465658567,666.4945444377654,2,1,3,21.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.075,192,893.1225045602894,3.0501408856810226,269.8191465658567,1162.941651126146,0,13,13,27.0
production_sampler_round2_004_basis_018_det_l_0p0050_s_0p750,production_sampler_round,0.1,192,2550.4898604427744,5.1543770441194505,269.8191465658567,2820.309007008631,0,47,47,36.0
production_sampler_round2_005_basis_023_det_l_0p0075_s_0p750,production_sampler_round,0.0,192,2886.53561153205,5.483436813422052,269.8191465658567,3156.3547580979066,120,0,120,3.0
