rank_by_direct_objective,candidate_id,family,shape_id,shape_description,amplitude_log10,shape_nonzero_cells,shape_mean_weight,shape_p95_weight,affected_cells,objective_support_cell_count,objective_support_cells_with_nonzero_shape,objective_support_cells_with_nonzero_applied,mean_abs_applied_log10_multiplier_objective_support,max_abs_applied_log10_multiplier_objective_support,requested_log10_multiplier_min,requested_log10_multiplier_max,applied_log10_multiplier_min,applied_log10_multiplier_max,mean_abs_applied_log10_multiplier_affected,objective_value,weighted_rmse_log10,weighted_mean_abs_log10_residual,max_abs_log10_residual,used_in_objective_rows,effective_objective_weight,direct_objective_delta_vs_active,mesh,evaluation_csv,summary_json,cap_radius_m,decay_length_m,shell_center_radius_m,shell_width_m,bedding_theta_deg,band_normal_offset_m,band_width_m,corridor_width_m,decay_along_borehole_m,execution_priority_score
31,struct_bedding_parallel_band_bed_om0p75_w0p75_a1p5,bedding_parallel_band,bed_om0p75_w0p75,"bedding-parallel band using theta=144 deg, normal offset -0.75 m, width 0.75 m",1.5,10030,0.372109714613436,0.9506934333700885,10030,30,30,30,0.04442209530072046,0.20777749874970253,1.5089794598301013e-08,1.5,1.508979458441588e-08,1.5,0.5697953192313515,270.24073054093725,1.611976601223984,1.2408856075120172,3.5596337933202555,75,52.0,0.42267343495217347,,,,,,,,144.0,-0.75,0.75,,,0.4958224115483302
32,struct_central_edz_shell_shell_r0p85_w0p3_a0p5,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,0.5,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.03859952235785049,0.25779858222717045,5.2064685191190085e-09,0.5,5.206468474220261e-09,0.5,0.1492571711025217,270.25084026558426,1.6120067530207385,1.2374522521006166,3.474625937617578,75,52.0,0.43278315959918245,,,,,,0.85,0.3,,,,,,0.493869445454695
33,struct_central_edz_shell_shell_r0p85_w0p3_am0p5,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,-0.5,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.038599522357850476,0.25779858222717045,-0.5,-5.2064685191190085e-09,-0.5,-5.206468536637159e-09,0.1492571711025217,270.25084026558426,1.6120067530207385,1.2374522521006166,3.474625937617576,75,52.0,0.43278315959918245,,,,,,0.85,0.3,,,,,,0.493869445454695
34,struct_central_edz_cap_decay_cap_r1p15_d0p2_a0p5,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,0.5,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.038211326256577124,0.2604971560959975,5.02115393093601e-09,0.5,5.021153956453031e-09,0.5,0.13700771497986614,270.3123045508416,1.6121900553369393,1.2389462799722006,3.487894086312437,75,52.0,0.4942474448565122,,,,1.15,0.2,,,,,,,,0.5643224834314114
35,struct_central_edz_cap_decay_cap_r1p15_d0p2_am0p5,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,-0.5,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.03821132625657712,0.2604971560959975,-0.5,-5.02115393093601e-09,-0.5,-5.02115391807303e-09,0.1370077149798661,270.3123045508416,1.6121900553369393,1.2389462799722006,3.487894086312437,75,52.0,0.4942474448565122,,,,1.15,0.2,,,,,,,,0.5643224834314114
36,struct_central_edz_shell_shell_r1p15_w0p15_a0p5,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,0.5,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.05745168983420576,0.3426533899140133,6.138368528389051e-09,0.5,6.138368488884004e-09,0.5,0.20282117106948844,270.37479490745335,1.6123763962986117,1.2375601618445453,3.4744237387763093,75,52.0,0.5567378014682731,,,,,,1.15,0.15,,,,,,0.6161019073236206
37,struct_central_edz_shell_shell_r1p15_w0p15_am0p5,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,-0.5,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.05745168983420577,0.3426533899140133,-0.5,-6.138368528389051e-09,-0.5,-6.138368527428041e-09,0.20282117106948844,270.37479490745335,1.6123763962986117,1.2375601618445453,3.4744237387763093,75,52.0,0.5567378014682731,,,,,,1.15,0.15,,,,,,0.6161019073236206
38,struct_bedding_parallel_band_bed_om0p75_w0p75_a2,bedding_parallel_band,bed_om0p75_w0p75,"bedding-parallel band using theta=144 deg, normal offset -0.75 m, width 0.75 m",2.0,10030,0.372109714613436,0.9506934333700885,10030,30,30,30,0.05922946040096063,0.2770366649996034,2.0119726131068015e-08,2.0,2.0119726156763967e-08,2.0,0.7597270923084688,270.56947654590005,1.6129567824874032,1.2446640598805379,3.5956633932616846,75,52.0,0.7514194399149687,,,,,,,,144.0,-0.75,0.75,,,0.8255180753765111
39,struct_bedding_parallel_band_bed_o0_w0p5_a1,bedding_parallel_band,bed_o0_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.50 m",1.0,9603,0.2524597443813288,0.921387097591581,9603,30,29,29,0.06052230134791591,0.33019908560711986,1.0166987948860725e-08,1.0,1.0166987968056257e-08,1.0,0.2691799773737817,270.7060288619774,1.6133637485735575,1.245366603716677,3.605733682396224,75,52.0,0.8879717559923392,,,,,,,,144.0,0.0,0.5,,,0.9563476558792082
40,struct_bedding_parallel_band_bed_o0_w0p5_am1,bedding_parallel_band,bed_o0_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.50 m",-1.0,9603,0.2524597443813288,0.921387097591581,9603,30,29,29,0.06052230134791591,0.3301990856071199,-1.0,-1.0166987948860725e-08,-1.0,-1.0166987964987187e-08,0.2691799773737817,270.7060288619774,1.6133637485735575,1.2453666037166766,3.605733682396224,75,52.0,0.8879717559923392,,,,,,,,144.0,0.0,0.5,,,0.9563476558792082
41,struct_bedding_parallel_band_bed_o0_w0p75_a0p5,bedding_parallel_band,bed_o0_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.75 m",0.5,10065,0.38572663020130665,0.9462193354733752,10065,30,30,30,0.09700315396317678,0.30132369594083713,5.535462876730227e-09,0.5,5.5354628645472175e-09,0.5,0.19619746481029204,271.3552014730879,1.6152970716090964,1.2518846922143856,3.657361415562505,75,52.0,1.537144367102826,,,,,,,,144.0,0.0,0.75,,,1.6087753544268772
42,struct_bedding_parallel_band_bed_o0_w0p75_am0p5,bedding_parallel_band,bed_o0_w0p75,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.75 m",-0.5,10065,0.38572663020130665,0.9462193354733752,10065,30,30,30,0.0970031539631768,0.30132369594083713,-0.5,-5.535462876730227e-09,-0.5,-5.535462886885159e-09,0.19619746481029204,271.35520147308796,1.6152970716090966,1.2518846922143856,3.657361415562505,75,52.0,1.5371443671028828,,,,,,,,144.0,0.0,0.75,,,1.608775354426934
43,struct_central_edz_shell_shell_r0p85_w0p3_a1,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,1.0,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.07719904471570095,0.5155971644543408,1.0412937038238017e-08,1.0,1.0412937078889113e-08,1.0,0.2985143422050434,271.54918974438186,1.6158743457918647,1.2453542537947786,3.484652213922889,75,52.0,1.7311326383967867,,,,,,0.85,0.3,,,,,,1.792965210107812
44,struct_central_edz_shell_shell_r0p85_w0p3_am1,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,-1.0,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.07719904471570095,0.5155971644543408,-1.0,-1.0412937038238017e-08,-1.0,-1.0412937039258467e-08,0.2985143422050434,271.54918974438186,1.6158743457918647,1.2453542537947786,3.484652213922889,75,52.0,1.7311326383967867,,,,,,0.85,0.3,,,,,,1.792965210107812
45,struct_central_edz_cap_decay_cap_r1p15_d0p4_a0p5,central_edz_cap_decay,cap_r1p15_d0p4,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.40 m,0.5,10239,0.40490165386822835,0.9031717841149702,10239,30,30,30,0.09678951973008663,0.36089967864768013,3.9405768004860346e-07,0.5,3.9405768005214724e-07,0.5,0.20245082693411418,271.62214320777747,1.6160913888137207,1.2508754081337559,3.586357998833858,75,52.0,1.804086101792393,,,,1.15,0.4,,,,,,,,1.8774883559270636
46,struct_central_edz_cap_decay_cap_r1p15_d0p4_am0p5,central_edz_cap_decay,cap_r1p15_d0p4,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.40 m,-0.5,10239,0.40490165386822835,0.9031717841149702,10239,30,30,30,0.09678951973008666,0.36089967864768013,-0.5,-3.9405768004860346e-07,-0.5,-3.940576800282866e-07,0.20245082693411418,271.6221432077775,1.6160913888137207,1.2508754081337559,3.5863579988338543,75,52.0,1.8040861017924499,,,,1.15,0.4,,,,,,,,1.8774883559271205
47,struct_central_edz_cap_decay_cap_r1p15_d0p2_a1,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,1.0,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.07642265251315425,0.5209943121919951,1.004230786187202e-08,1.0,1.0042307854853318e-08,1.0,0.27401542995973227,271.7950468854112,1.616605676211649,1.2483423095379467,3.524243179128902,75,52.0,1.9769897794261055,,,,1.15,0.2,,,,,,,,2.0477498565759045
48,struct_central_edz_cap_decay_cap_r1p15_d0p2_am1,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,-1.0,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.07642265251315425,0.5209943121919951,-1.0,-1.004230786187202e-08,-1.0,-1.0042307845982431e-08,0.2740154299597322,271.7950468854112,1.616605676211649,1.2483423095379467,3.5242431791288986,75,52.0,1.9769897794261055,,,,1.15,0.2,,,,,,,,2.0477498565759045
49,struct_bedding_parallel_band_bed_o0_w0p5_a1p5,bedding_parallel_band,bed_o0_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.50 m",1.5,9603,0.2524597443813288,0.921387097591581,9603,30,29,29,0.09078345202187388,0.49529862841067984,1.5250481923291087e-08,1.5,1.525048191104596e-08,1.5,0.40376996606067256,271.81599355696784,1.6166679692080104,1.2532747803717883,3.6828280268463516,75,52.0,1.9979364509827633,,,,,,,,144.0,0.0,0.5,,,2.0669853008130668
50,struct_central_edz_cap_decay_cap_r1p3_d0p2_a0p5,central_edz_cap_decay,cap_r1p3_d0p2,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.20 m,0.5,9999,0.4470725799230428,1.0,9999,30,30,30,0.07917762886054008,0.5,5.15584710941989e-09,0.5,5.155847068794929e-09,0.5,0.22890169746134792,271.9248766769019,1.6169917364474813,1.2484517896958716,3.5284960235922824,75,52.0,2.106819570916798,,,,1.3,0.2,,,,,,,,2.1779540794041052
51,struct_central_edz_cap_decay_cap_r1p3_d0p2_am0p5,central_edz_cap_decay,cap_r1p3_d0p2,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.20 m,-0.5,9999,0.4470725799230428,1.0,9999,30,30,30,0.07917762886054008,0.5,-0.5,-5.15584710941989e-09,-0.5,-5.155847130003994e-09,0.22890169746134792,271.924876676902,1.6169917364474817,1.248451789695871,3.5284960235922824,75,52.0,2.1068195709169117,,,,1.3,0.2,,,,,,,,2.177954079404219
52,struct_central_edz_shell_shell_r1p15_w0p15_a1,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,1.0,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.11490337966841152,0.6853067798280266,1.2276737056778103e-08,1.0,1.2276737083873085e-08,1.0,0.4056423421389769,272.0450083118584,1.6173488762830432,1.2455700732826362,3.4744237387763093,75,52.0,2.22695120587332,,,,,,1.15,0.15,,,,,,2.2873294175840146
53,struct_central_edz_shell_shell_r1p15_w0p15_am1,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,-1.0,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.11490337966841153,0.6853067798280266,-1.0,-1.2276737056778103e-08,-1.0,-1.2276737045183747e-08,0.4056423421389769,272.0450083118584,1.6173488762830432,1.2455700732826362,3.4744237387763093,75,52.0,2.22695120587332,,,,,,1.15,0.15,,,,,,2.2873294175840146
54,struct_central_edz_shell_shell_r0p85_w0p5_am0p5,central_edz_shell,shell_r0p85_w0p5,annular central EDZ shell centred at r = 0.85 m with width 0.50 m,-0.5,9449,0.4309329718820659,0.9046708055953867,9449,30,28,28,0.10465348364465844,0.39391434049278196,-0.5,-5.301381363771885e-09,-0.5,-5.301381359704298e-09,0.23348093444282322,272.0494335530686,1.617362030594967,1.2515011323254375,3.5981477660144776,75,52.0,2.2313764470835054,,,,,,0.85,0.5,,,,,,2.2990338517557194
55,struct_central_edz_shell_shell_r0p85_w0p5_a0p5,central_edz_shell,shell_r0p85_w0p5,annular central EDZ shell centred at r = 0.85 m with width 0.50 m,0.5,9449,0.4309329718820659,0.9046708055953867,9449,30,28,28,0.10465348364465844,0.39391434049278184,5.301381363771885e-09,0.5,5.301381343207336e-09,0.5,0.23348093444282317,272.04943355306864,1.617362030594967,1.2515011323254375,3.598147766014481,75,52.0,2.231376447083562,,,,,,0.85,0.5,,,,,,2.2990338517557762
56,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p45_a0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d0p45,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.45 m,0.5,9265,0.164235092811235,0.7388443402260386,9265,30,30,30,0.11646117018965893,0.3794149859984527,5.006398666791915e-09,0.5,5.006398685624897e-09,0.5,0.09075030303800513,272.25253559920776,1.6179656492954586,1.2544214666877915,3.609484522622896,75,52.0,2.4344784932226844,,,,,,,,,,,0.5,0.45,2.4975822447378744
57,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p45_am0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d0p45,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.45 m,-0.5,9265,0.164235092811235,0.7388443402260386,9265,30,30,30,0.11646117018965894,0.3794149859984527,-0.5,-5.006398666791915e-09,-0.5,-5.006398646904207e-09,0.09075030303800513,272.2525355992078,1.6179656492954586,1.2544214666877915,3.609484522622896,75,52.0,2.4344784932227412,,,,,,,,,,,0.5,0.45,2.4975822447379312
58,struct_central_edz_shell_shell_r1p15_w0p3_a0p5,central_edz_shell,shell_r1p15_w0p3,annular central EDZ shell centred at r = 1.15 m with width 0.30 m,0.5,8734,0.4609594937265872,0.9908044213500888,8734,30,26,26,0.10268017384960014,0.4549265269217726,5.388065640740907e-09,0.5,5.388065606003735e-09,0.5,0.27019488529119107,272.3204465837634,1.6181674303162161,1.250129208073166,3.560127468043664,75,52.0,2.5023894777783084,,,,,,1.15,0.3,,,,,,2.5650804522047648
59,struct_central_edz_shell_shell_r1p15_w0p3_am0p5,central_edz_shell,shell_r1p15_w0p3,annular central EDZ shell centred at r = 1.15 m with width 0.30 m,-0.5,8734,0.4609594937265872,0.9908044213500888,8734,30,26,26,0.10268017384960014,0.4549265269217726,-0.5,-5.388065640740907e-09,-0.5,-5.388065624634288e-09,0.27019488529119107,272.32044658376344,1.6181674303162163,1.250129208073166,3.560127468043664,75,52.0,2.5023894777783653,,,,,,1.15,0.3,,,,,,2.5650804522048216
60,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p45_a0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d0p45,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.45 m,0.5,5744,0.0732213309069454,0.5341565615550136,5744,30,30,30,0.12376544971136608,0.4039024829837833,5.035477452802322e-09,0.5,5.035477497878894e-09,0.5,0.06526055076220524,272.57071394457654,1.6189108219624335,1.255985522776381,3.619122570429756,75,52.0,2.752656838591463,,,,,,,,,,,0.25,0.45,2.7804231413452745
61,struct_open_twin_depth_decay_corridor_open_decay_w0p25_d0p45_am0p5,open_twin_depth_decay_corridor,open_decay_w0p25_d0p45,open-twin corridor around BCD-A32/A33 with width 0.25 m and decay along borehole distance 0.45 m,-0.5,5744,0.0732213309069454,0.5341565615550136,5744,30,30,30,0.12376544971136608,0.4039024829837833,-0.5,-5.035477452802322e-09,-0.5,-5.035477459830572e-09,0.06526055076220524,272.57071394457654,1.6189108219624335,1.255985522776381,3.6191225704297523,75,52.0,2.752656838591463,,,,,,,,,,,0.25,0.45,2.7804231413452745
62,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p45_a0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d0p45,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.45 m,0.5,2945,0.031074956642174273,0.22415634074186683,2945,30,30,30,0.12491527257606273,0.41072025099626985,5.00081244531357e-09,0.5,5.0008124331082615e-09,0.5,0.05401977607117528,272.6364526684679,1.6191060350024709,1.2562525253088732,3.619458503427772,75,52.0,2.818395562482806,,,,,,,,,,,0.12,0.45,2.818115661363162
63,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p45_am0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d0p45,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.45 m,-0.5,2945,0.031074956642174273,0.22415634074186683,2945,30,30,30,0.12491527257606273,0.41072025099626985,-0.5,-5.00081244531357e-09,-0.5,-5.000812442475223e-09,0.05401977607117528,272.6364526684679,1.6191060350024709,1.2562525253088732,3.619458503427772,75,52.0,2.818395562482806,,,,,,,,,,,0.12,0.45,2.818115661363162
64,struct_bedding_parallel_band_bed_o0p75_w0p25_a0p5,bedding_parallel_band,bed_o0p75_w0p25,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.25 m",0.5,6267,0.13734964130127258,0.841819856469243,6267,30,26,26,0.12507146642366374,0.4914715432263861,5.026769210091003e-09,0.5,5.026769235225813e-09,0.5,0.11220065240814822,273.00752692922964,1.6202075096479203,1.2577158157576016,3.7929245922182595,75,52.0,3.189469823244565,,,,,,,,144.0,0.75,0.25,,,3.2267008265066055
65,struct_bedding_parallel_band_bed_o0p75_w0p25_am0p5,bedding_parallel_band,bed_o0p75_w0p25,"bedding-parallel band using theta=144 deg, normal offset 0.75 m, width 0.25 m",-0.5,6267,0.13734964130127258,0.841819856469243,6267,30,26,26,0.12507146642366374,0.4914715432263861,-0.5,-5.026769210091003e-09,-0.5,-5.026769196975728e-09,0.11220065240814822,273.00752692922964,1.6202075096479203,1.2577158157576016,3.7929245922182595,75,52.0,3.189469823244565,,,,,,,,144.0,0.75,0.25,,,3.2267008265066055
66,struct_bedding_parallel_band_bed_o0_w0p5_a2,bedding_parallel_band,bed_o0_w0p5,"bedding-parallel band using theta=144 deg, normal offset 0.00 m, width 0.50 m",2.0,9603,0.2524597443813288,0.921387097591581,9603,30,29,29,0.12104460269583184,0.6603981712142398,2.033397589772145e-08,2.0,2.0333975890965208e-08,2.0,0.5383599547475634,273.3699441299545,1.621282564852813,1.2611829570268998,3.7599223712964758,75,52.0,3.551887023969414,,,,,,,,144.0,0.0,0.5,,,3.6216088237431516
67,struct_central_edz_cap_decay_cap_r1p3_d0p4_a0p5,central_edz_cap_decay,cap_r1p3_d0p4,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.40 m,0.5,10239,0.5382139285702732,1.0,10239,30,30,30,0.13999105576660037,0.5,5.733505413350852e-07,0.5,5.733505413434665e-07,0.5,0.2691069642851366,273.58583492966767,1.6219226332257286,1.260095365392541,3.6476967588414695,75,52.0,3.767777823682593,,,,1.3,0.4,,,,,,,,3.841513358504019
68,struct_central_edz_cap_decay_cap_r1p3_d0p4_am0p5,central_edz_cap_decay,cap_r1p3_d0p4,central EDZ cap with full weight inside r <= 1.30 m and exponential decay length 0.40 m,-0.5,10239,0.5382139285702732,1.0,10239,30,30,30,0.13999105576660037,0.5,-0.5,-5.733505413350852e-07,-0.5,-5.733505413253609e-07,0.2691069642851366,273.58583492966767,1.6219226332257286,1.2600953653925406,3.6476967588414695,75,52.0,3.767777823682593,,,,1.3,0.4,,,,,,,,3.841513358504019
69,struct_central_edz_shell_shell_r0p85_w0p3_a1p5,central_edz_shell,shell_r0p85_w0p3,annular central EDZ shell centred at r = 0.85 m with width 0.30 m,1.5,8434,0.2458902199587202,0.7570777608144724,8434,30,24,24,0.11579856707355145,0.7733957466815111,1.5619405557357026e-08,1.5,1.5619405524708326e-08,1.5,0.4477715133075651,273.71310554237795,1.6222998440674665,1.2532562554889408,3.501205824136349,75,52.0,3.8950484363928695,,,,,,0.85,0.3,,,,,,3.9576272939594075
70,struct_central_edz_shell_shell_r1p45_w0p15_a0p5,central_edz_shell,shell_r1p45_w0p15,annular central EDZ shell centred at r = 1.45 m with width 0.15 m,0.5,7955,0.3699278336408571,0.9855515393947979,7955,30,22,22,0.15358759289316692,0.4999550880214546,5.361002673056492e-09,0.5,5.361002720317296e-09,0.5,0.2380698358672995,273.9752909027024,1.62307664549194,1.2539297591769532,3.615029696580116,75,52.0,4.157233796717321,,,,,,1.45,0.15,,,,,,4.2159741458966575
71,struct_central_edz_shell_shell_r1p45_w0p15_am0p5,central_edz_shell,shell_r1p45_w0p15,annular central EDZ shell centred at r = 1.45 m with width 0.15 m,-0.5,7955,0.3699278336408571,0.9855515393947979,7955,30,22,22,0.15358759289316692,0.4999550880214546,-0.5,-5.361002673056492e-09,-0.5,-5.361002690061651e-09,0.2380698358672995,273.9752909027024,1.62307664549194,1.2539297591769532,3.615029696580116,75,52.0,4.157233796717321,,,,,,1.45,0.15,,,,,,4.2159741458966575
72,struct_central_edz_cap_decay_cap_r1p15_d0p2_a1p5,central_edz_cap_decay,cap_r1p15_d0p2,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.20 m,1.5,9939,0.2659868501191306,0.8157192751034057,9939,30,30,30,0.11463397876973135,0.7814914682879927,1.506346179280803e-08,1.5,1.5063461791633603e-08,1.5,0.41102314493959835,274.2662841096937,1.623938363592367,1.2577383391036934,3.5605922719453673,75,52.0,4.44822700370861,,,,1.15,0.2,,,,,,,,4.519672119433307
73,struct_central_edz_cap_decay_cap_r1p15_d0p8_a0p5,central_edz_cap_decay,cap_r1p15_d0p8,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.80 m,0.5,10239,0.5519134482870139,0.9503535043083874,10239,30,30,30,0.18720219079246478,0.42479387863273177,0.0004438793079478945,0.5,0.00044387930794789065,0.5,0.27595672414350697,274.5167727076033,1.6246797693569413,1.26775940734095,3.711172616581308,75,52.0,4.6987156016182325,,,,1.15,0.8,,,,,,,,4.77248538523895
74,struct_central_edz_cap_decay_cap_r1p15_d0p8_am0p5,central_edz_cap_decay,cap_r1p15_d0p8,central EDZ cap with full weight inside r <= 1.15 m and exponential decay length 0.80 m,-0.5,10239,0.5519134482870139,0.9503535043083874,10239,30,30,30,0.18720219079246478,0.42479387863273177,-0.5,-0.0004438793079478945,-0.5,-0.0004438793079479144,0.27595672414350697,274.51677270760337,1.6246797693569415,1.2677594073409502,3.711172616581308,75,52.0,4.698715601618289,,,,1.15,0.8,,,,,,,,4.772485385239007
75,struct_central_edz_shell_shell_r1p15_w0p15_a1p5,central_edz_shell,shell_r1p15_w0p15,annular central EDZ shell centred at r = 1.15 m with width 0.15 m,1.5,7335,0.29059347393196555,0.9637219343409408,7335,30,15,15,0.17235506950261728,1.0279601697420397,1.8415105585167153e-08,1.5,1.8415105592101756e-08,1.5,0.6084635132084654,274.8286973192,1.6256025430803283,1.2535799847207274,3.4744237387763093,75,52.0,5.010640213214913,,,,,,1.15,0.15,,,,,,5.072032530780955
76,struct_central_edz_shell_shell_r1p15_w0p5_am0p5,central_edz_shell,shell_r1p15_w0p5,annular central EDZ shell centred at r = 1.15 m with width 0.50 m,-0.5,9632,0.5859176809124615,0.9966798012593792,9632,30,28,28,0.1829967431000258,0.48328092825734714,-0.5,-5.0764996129019826e-09,-0.5,-5.076499613220709e-09,0.31142084379478263,275.17892683958166,1.626638011240166,1.2664436214537813,3.740090494581512,75,52.0,5.360869733596587,,,,,,1.15,0.5,,,,,,5.430746837815562
77,struct_central_edz_shell_shell_r1p15_w0p5_a0p5,central_edz_shell,shell_r1p15_w0p5,annular central EDZ shell centred at r = 1.15 m with width 0.50 m,0.5,9632,0.5859176809124615,0.9966798012593792,9632,30,28,28,0.1829967431000258,0.48328092825734703,5.0764996129019826e-09,0.5,5.0764996020975115e-09,0.5,0.31142084379478263,275.1789268395817,1.6266380112401662,1.2664436214537813,3.740090494581512,75,52.0,5.360869733596644,,,,,,1.15,0.5,,,,,,5.430746837815619
78,struct_central_edz_cap_decay_cap_r1p5_d0p2_am0p5,central_edz_cap_decay,cap_r1p5_d0p2,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.20 m,-0.5,10055,0.5862290171459255,1.0,10055,30,30,30,0.1462773410841738,0.5,-0.5,-5.179748358273147e-09,-0.5,-5.179748372277912e-09,0.2984783145975699,275.20479730702044,1.6267144722126148,1.2630324806198143,3.660719580287978,75,52.0,5.386740201035366,,,,1.5,0.2,,,,,,,,5.458782592608354
79,struct_central_edz_cap_decay_cap_r1p5_d0p2_a0p5,central_edz_cap_decay,cap_r1p5_d0p2,central EDZ cap with full weight inside r <= 1.50 m and exponential decay length 0.20 m,0.5,10055,0.5862290171459255,1.0,10055,30,30,30,0.1462773410841738,0.5,5.179748358273147e-09,0.5,5.1797483105000304e-09,0.5,0.2984783145975699,275.2047973070205,1.626714472212615,1.2630324806198143,3.6607195802879815,75,52.0,5.386740201035423,,,,1.5,0.2,,,,,,,,5.458782592608411
80,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p9_a0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d0p9,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.90 m,0.5,9314,0.19154020163536345,0.8097117467090826,9314,30,30,30,0.2144017833684066,0.44501537766422816,5.193068014914575e-09,0.5,5.1930679870399855e-09,0.5,0.10528130365817513,275.75968636612214,1.62835359975286,1.2725819293745606,3.7385065384357006,75,52.0,5.941629260137063,,,,,,,,,,,0.5,0.9,6.005295666655353
81,struct_open_twin_depth_decay_corridor_open_decay_w0p5_d0p9_am0p5,open_twin_depth_decay_corridor,open_decay_w0p5_d0p9,open-twin corridor around BCD-A32/A33 with width 0.50 m and decay along borehole distance 0.90 m,-0.5,9314,0.19154020163536345,0.8097117467090826,9314,30,30,30,0.21440178336840665,0.4450153776642283,-0.5,-5.193068014914575e-09,-0.5,-5.1930680009196246e-09,0.10528130365817513,275.7596863661222,1.6283535997528602,1.2725819293745613,3.738506538435697,75,52.0,5.94162926013712,,,,,,,,,,,0.5,0.9,6.00529566665541
82,struct_open_twin_depth_decay_corridor_open_decay_w0p12_d0p9_a0p5,open_twin_depth_decay_corridor,open_decay_w0p12_d0p9,open-twin corridor around BCD-A32/A33 with width 0.12 m and decay along borehole distance 0.90 m,0.5,2970,0.03791999788320335,0.29671912984747845,2970,30,30,30,0.21629245816757442,0.4548524254054228,5.038740143060448e-09,0.5,5.038740106958643e-09,0.5,0.06536411756331971,275.91101476806176,1.6288003335633188,1.2729323134946926,3.739604599913779,75,52.0,6.092957662076685,,,,,,,,,,,0.12,0.9,6.092984482664502
