source_file,source_sheet,sensor,date_iso,rh_percent,valid_rh_0_100,low_outlier_rh_lt_50,above_95_percent_open_twin_caution,liquid_pressure_gauge_pa_kelvin,liquid_pressure_abs_pa_if_gas_101325pa,assumed_temperature_K,assumed_liquid_density_kg_m3,kelvin_coefficient_pa
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-19T00:00:00,94.3513246678636,True,False,False,-8760997.12276725,-8659672.12276725,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-20T00:00:00,94.3497814285714,True,False,False,-8763461.634690259,-8662136.634690259,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-21T00:00:00,94.3534739263803,True,False,False,-8757564.881494,-8656239.881494,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-22T00:00:00,94.3563621276596,True,False,False,-8752952.714581689,-8651627.714581689,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-23T00:00:00,94.3595205839417,True,False,False,-8747909.139222074,-8646584.139222074,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-24T00:00:00,94.3629388965517,True,False,False,-8742450.802965773,-8641125.802965773,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-25T00:00:00,94.3666616891892,True,False,False,-8736506.500184303,-8635181.500184303,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-26T00:00:00,94.3714457931034,True,False,False,-8728867.911845768,-8627542.911845768,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-27T00:00:00,94.3761614788733,True,False,False,-8721338.942992589,-8620013.942992589,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-28T00:00:00,94.3756035338346,True,False,False,-8722229.727173284,-8620904.727173284,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-29T00:00:00,94.3803686567164,True,False,False,-8714622.16517567,-8613297.16517567,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-06-30T00:00:00,94.3889264130435,True,False,False,-8700960.59366827,-8599635.59366827,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-03T00:00:00,94.3922289814814,True,False,False,-8695688.716492716,-8594363.716492716,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-04T00:00:00,94.3947986518045,True,False,False,-8691586.889324244,-8590261.889324244,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-05T00:00:00,94.4000692152777,True,False,False,-8683174.120390262,-8581849.120390262,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-06T00:00:00,94.4089597013891,True,False,False,-8668984.36703382,-8567659.36703382,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-07T00:00:00,94.4133765555556,True,False,False,-8661935.297564473,-8560610.297564473,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-08T00:00:00,94.4201975208333,True,False,False,-8651050.039668793,-8549725.039668793,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-09T00:00:00,94.4279069023569,True,False,False,-8638747.94666128,-8537422.94666128,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-11T00:00:00,94.4193549250288,True,False,False,-8652394.656140082,-8551069.656140082,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-12T00:00:00,94.4238501805556,True,False,False,-8645221.254990423,-8543896.254990423,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-13T00:00:00,94.4310897777777,True,False,False,-8633669.229122832,-8532344.229122832,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-14T00:00:00,94.4403243055558,True,False,False,-8618935.232784817,-8517610.232784817,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-15T00:00:00,94.4484472430556,True,False,False,-8605976.006690418,-8504651.006690418,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-16T00:00:00,94.4535156527779,True,False,False,-8597890.498119885,-8496565.498119885,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-17T00:00:00,94.4603057291665,True,False,False,-8587059.137279471,-8485734.137279471,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-18T00:00:00,94.4650618402777,True,False,False,-8579472.770892622,-8478147.770892622,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-19T00:00:00,94.4710101319445,True,False,False,-8569985.321536036,-8468660.321536036,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-20T00:00:00,94.4824519513891,True,False,False,-8551737.44498704,-8450412.44498704,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-21T00:00:00,94.4885452291667,True,False,False,-8542020.540821452,-8440695.540821452,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-22T00:00:00,94.4888624027778,True,False,False,-8541514.763611024,-8440189.763611024,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-23T00:00:00,94.4953812083334,True,False,False,-8531120.002152028,-8429795.002152028,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-24T00:00:00,94.5018186874998,True,False,False,-8520855.625882734,-8419530.625882734,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-25T00:00:00,94.5084140555555,True,False,False,-8510340.225418346,-8409015.225418346,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-26T00:00:00,94.518262138889,True,False,False,-8494640.187021581,-8393315.187021581,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-27T00:00:00,94.5255323819443,True,False,False,-8483050.849756172,-8381725.849756172,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-28T00:00:00,94.5279773750001,True,False,False,-8479153.53947897,-8377828.539478971,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-29T00:00:00,94.5352316249999,True,False,False,-8467590.883862846,-8366265.883862846,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-30T00:00:00,94.5420766180555,True,False,False,-8456681.36247044,-8355356.362470441,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-07-31T00:00:00,94.5516405000005,True,False,False,-8441439.81001805,-8340114.81001805,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-02T00:00:00,94.5695321736111,True,False,False,-8412930.749017948,-8311605.749017948,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-04T00:00:00,94.582723576389,True,False,False,-8391914.676712792,-8290589.676712792,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-05T00:00:00,94.5913084236114,True,False,False,-8378239.17879222,-8276914.17879222,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-07T00:00:00,94.6078462083333,True,False,False,-8351898.301153889,-8250573.301153889,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-09T00:00:00,94.6202936944445,True,False,False,-8332075.362918297,-8230750.362918297,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-11T00:00:00,94.6358297013887,True,False,False,-8307337.534966282,-8206012.534966282,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-13T00:00:00,94.6534282097902,True,False,False,-8279320.511777671,-8177995.511777671,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-15T00:00:00,94.6668022916666,True,False,False,-8258032.306424838,-8156707.306424838,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-17T00:00:00,94.6832624861108,True,False,False,-8231835.907134709,-8130510.907134709,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-19T00:00:00,94.6989685605006,True,False,False,-8206843.935476636,-8105518.935476636,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-21T00:00:00,94.7127590972218,True,False,False,-8184903.441483333,-8083578.441483333,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-22T00:00:00,94.722450388889,True,False,False,-8169486.683345543,-8068161.683345543,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-23T00:00:00,94.7311737847222,True,False,False,-8155610.987890752,-8054285.987890752,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-24T00:00:00,94.7405029305554,True,False,False,-8140773.182144119,-8039448.182144119,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-08-26T00:00:00,94.749782906336,True,False,False,-8126015.029792904,-8024690.029792904,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-05T00:00:00,94.8197182361112,True,False,False,-8014841.786234812,-7913516.786234812,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-07T00:00:00,94.8432416458334,True,False,False,-7977466.042061132,-7876141.042061132,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-09T00:00:00,94.8599562203627,True,False,False,-7950914.315166381,-7849589.315166381,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-11T00:00:00,94.8642437142858,True,False,False,-7944104.224646535,-7842779.224646535,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-13T00:00:00,94.8859685624996,True,False,False,-7909602.041244003,-7808277.041244003,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-15T00:00:00,94.9044256249998,True,False,False,-7880295.777516049,-7778970.777516049,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-17T00:00:00,94.9223927430558,True,False,False,-7851772.925341637,-7750447.925341637,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-19T00:00:00,94.9392669444448,True,False,False,-7824989.99737435,-7723664.99737435,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-21T00:00:00,94.9453451319443,True,False,False,-7815343.793899033,-7714018.793899033,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-23T00:00:00,94.9592002986111,True,False,False,-7793357.679042966,-7692032.679042966,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-24T00:00:00,94.974823201389,True,False,False,-7768570.274203052,-7667245.274203052,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-25T00:00:00,94.9884066180555,True,False,False,-7747022.045535625,-7645697.045535625,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-26T00:00:00,95.0013625000003,True,False,True,-7726472.185662124,-7625147.185662124,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-27T00:00:00,95.0004037916667,True,False,True,-7727992.736557787,-7626667.736557787,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-28T00:00:00,95.006835361111,True,False,True,-7717792.2963863965,-7616467.2963863965,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-29T00:00:00,95.0171156250002,True,False,True,-7701489.278060144,-7600164.278060144,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-09-30T00:00:00,95.0264422499999,True,False,True,-7686700.119667981,-7585375.119667981,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-01T00:00:00,95.0275822708331,True,False,True,-7684892.496851648,-7583567.496851648,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-02T00:00:00,95.0343071736111,True,False,True,-7674229.898133388,-7572904.898133388,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-03T00:00:00,95.0449075277778,True,False,True,-7657424.15024575,-7556099.15024575,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-04T00:00:00,95.043545,True,False,True,-7659584.189914224,-7558259.189914224,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-05T00:00:00,95.0487779027777,True,False,True,-7651288.544403354,-7549963.544403354,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-06T00:00:00,95.0594283055555,True,False,True,-7634406.024678056,-7533081.024678056,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-07T00:00:00,95.0681481111109,True,False,True,-7620585.205473977,-7519260.205473977,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-08T00:00:00,95.0778151258741,True,False,True,-7605264.549186588,-7503939.549186588,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-09T00:00:00,95.0979175208336,True,False,True,-7573410.488568962,-7472085.488568962,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-10T00:00:00,95.1016094166669,True,False,True,-7567561.078024454,-7466236.078024454,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-11T00:00:00,95.1118833958336,True,False,True,-7551284.261882209,-7449959.261882209,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-12T00:00:00,95.120257638889,True,False,True,-7538018.452172363,-7436693.452172363,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-13T00:00:00,95.125763222222,True,False,True,-7529297.581304384,-7427972.581304384,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-14T00:00:00,95.1316992313067,True,False,True,-7519895.479396847,-7418570.479396847,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-15T00:00:00,95.1394844791664,True,False,True,-7507565.239646373,-7406240.239646373,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-16T00:00:00,95.1430620763886,True,False,True,-7501899.395983895,-7400574.395983895,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-17T00:00:00,95.1474256944443,True,False,True,-7494989.018877072,-7393664.018877072,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-18T00:00:00,95.1546525208332,True,False,True,-7483545.062649946,-7382220.062649946,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-19T00:00:00,95.160586590278,True,False,True,-7474148.886351538,-7372823.886351538,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-20T00:00:00,95.1651852777779,True,False,True,-7466867.595222118,-7365542.595222118,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-21T00:00:00,95.1698215763547,True,False,True,-7459527.109102143,-7358202.109102143,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-22T00:00:00,95.1740607152777,True,False,True,-7452815.744647177,-7351490.744647177,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-23T00:00:00,95.1767330069442,True,False,True,-7448585.151491952,-7347260.151491952,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-25T00:00:00,95.1915641597223,True,False,True,-7425107.622719003,-7323782.622719003,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-26T00:00:00,95.1999860277775,True,False,True,-7411777.539505453,-7310452.539505453,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-28T00:00:00,95.2088707301803,True,False,True,-7397716.16298577,-7296391.16298577,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-29T00:00:00,95.2162064791664,True,False,True,-7386107.226924094,-7284782.226924094,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-30T00:00:00,95.218741048611,True,False,True,-7382096.439528094,-7280771.439528094,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-10-31T00:00:00,95.2202345833332,True,False,True,-7379733.070259194,-7278408.070259194,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-01T00:00:00,95.2263745486107,True,False,True,-7370017.578944275,-7268692.578944275,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-02T00:00:00,95.2322524097221,True,False,True,-7360717.411496854,-7259392.411496854,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-03T00:00:00,95.2370806527776,True,False,True,-7353078.417642578,-7251753.417642578,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-04T00:00:00,95.242409256428,True,False,True,-7344648.228944767,-7243323.228944767,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-05T00:00:00,95.2494854722217,True,False,True,-7333453.936090764,-7232128.936090764,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-06T00:00:00,95.2571166041666,True,False,True,-7321382.719868854,-7220057.719868854,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-07T00:00:00,95.2594980763888,True,False,True,-7317615.814054471,-7216290.814054471,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-08T00:00:00,95.2622177152779,True,False,True,-7313314.126570948,-7211989.126570948,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-09T00:00:00,95.2672343194448,True,False,True,-7305379.622024257,-7204054.622024257,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-10T00:00:00,95.2719991907054,True,False,True,-7297843.6573402295,-7196518.6573402295,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-11T00:00:00,95.2744444166667,True,False,True,-7293976.5141977025,-7192651.5141977025,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-12T00:00:00,95.280418875,True,False,True,-7284528.281155099,-7183203.281155099,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-13T00:00:00,95.2769796519285,True,False,True,-7289967.125469857,-7188642.125469857,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-15T00:00:00,95.2981497428957,True,False,True,-7256491.507747188,-7155166.507747188,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-16T00:00:00,95.3119524930558,True,False,True,-7234669.645466444,-7133344.645466444,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-17T00:00:00,95.3195442222222,True,False,True,-7222668.625840486,-7121343.625840486,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-18T00:00:00,95.324520437804,True,False,True,-7214802.7335519865,-7113477.7335519865,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-19T00:00:00,95.3367576875004,True,False,True,-7195461.088040326,-7094136.088040326,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-20T00:00:00,95.3401605208332,True,False,True,-7190083.164153527,-7088758.164153527,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-21T00:00:00,95.3495508263888,True,False,True,-7175243.483322223,-7073918.483322223,298.15,1095.0,150675312.70202932
cda_knowledge_base/measurements/suction_relative_humidity/source_files/OT_RH5.xlsx,OT_RH5,RH5,2024-11-22T00:00:00,95.3511354027776,True,False,True,-7172739.490834226,-7071414.490834226,298.15,1095.0,150675312.70202932
