cell_id,material_id,centroid_x,centroid_y,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
2645,1,0.704424223596527,-1.0448122568696698,0.690694309919753,-1.0652911364923,0.71502640817174,-1.03249407853988
2646,1,-0.20175344065453701,1.1885783419371867,-0.212097285652227,1.17888232097625,-0.18933629837036,1.20710718939342
2647,1,0.177143619105302,-1.147559460381,0.16354165372884,-1.15496037131259,0.186841166439478,-1.13373722358942
2648,1,1.23646469907915,-0.5133389516589367,1.21729345692066,-0.534265392539911,1.25356190628483,-0.497996237410334
2649,1,1.2314544976132533,-0.454855362081352,1.21370710910319,-0.472429840484768,1.24246524112116,-0.439458929302468
2650,1,1.1675379473568201,0.257353855290396,1.15592607014972,0.243470271682739,1.18522212555844,0.267538587506674
2651,1,-1.1599666740825267,0.6378280920907536,-1.18726139257664,0.622286825117535,-1.14458911855276,0.65101927981468
2652,1,1.2861460571812533,-0.3664012501805314,1.26224331774642,-0.386846090689606,1.30399989657089,-0.349405594893837
2653,1,-0.3173739191264913,-1.1511945514625468,-0.32941388931274,-1.17054770850723,-0.303585408592168,-1.1412015281558
2654,1,1.1334486351027133,0.3997672903944127,1.12242889556885,0.384695252037092,1.14988360863151,0.407701929664609
2655,1,0.957985483463404,-0.5668753444738274,0.94631481323242,-0.578992871829,0.967331414913532,-0.553616801643371
2656,1,1.1387583603562499,0.37538198907427495,1.12803340110778,0.361688574409556,1.15460377331426,0.384695252037092
2657,1,1.2497471540914233,-0.4578719506893327,1.23819114261541,-0.472429840484768,1.2685850785377,-0.439458929302468
2658,1,0.9541123362726304,-0.579447568481119,0.94631481323242,-0.591333473665246,0.967331414913532,-0.568016359949111
2659,1,1.1488940985500633,0.3276315172516357,1.13924241218566,0.315675219154359,1.16259296573992,0.338681896781957
2660,1,0.9626472936073891,-0.591365702523111,0.948690780671939,-0.603770762075087,0.971919685236696,-0.578992871829
2661,1,0.7607593190281836,-0.9306356493574683,0.743840845371189,-0.942855752278007,0.771900163492573,-0.915778519013521
2662,1,-1.20587129157221,-0.0873601909118959,-1.21878680181009,-0.0960823294958075,-1.19523461507164,-0.0762961702983274
2663,1,-0.6714398108168936,-1.0077224271277856,-0.680015261715026,-1.0202703421772,-0.660751659138975,-0.992958555364607
2664,1,0.9031606342475289,-0.9897576340233875,0.887124314874913,-1.00763797825827,0.925650606666515,-0.98051889614686
2665,1,1.013479782838723,-0.6378054344571716,0.996542486818659,-0.657000075238442,1.0276801095293,-0.625938444897221
2666,1,-0.34180312445153066,-1.1510496868950402,-0.353632607523535,-1.16941698967485,-0.32941388931274,-1.14183441772461
2667,1,1.1578087840380469,0.3379001667722,1.13924241218566,0.328537435818591,1.17159097418856,0.346481167716052
2668,1,-0.7515998423067577,1.1074815830077236,-0.774328224714864,1.08964126622482,-0.739252473671237,1.12694824796427
2669,1,-1.1003740960512434,0.4550298936656933,-1.11284104134802,0.443438859354086,-1.0875562016805,0.462885473590059
2670,1,-0.618237801693671,-1.1204368524908066,-0.63110086121204,-1.12789685502052,-0.60509872283936,-1.10690014287241
2671,1,-1.11073008699439,0.44677771024698204,-1.11862417450994,0.434008797796801,-1.10072504512521,0.462885473590059
2672,1,-0.8352451238496007,-0.9522226538733919,-0.851531620158324,-0.969678683224288,-0.821628128041669,-0.940261562578992
2673,1,1.1957497903262466,0.42555142987716393,1.17799459511884,0.4133427697138,1.20674763038349,0.441089592080705
2674,1,-0.13534864445344966,-1.3319614605071102,-0.156581757455272,-1.34486285046312,-0.117660160820055,-1.31128280332227
2675,1,-0.17566974803516666,-1.3255711771960967,-0.195503354090345,-1.33973872773594,-0.156581757455272,-1.30236019884358
2676,1,0.9624370974959521,0.9319174335749484,0.95160105685727,0.915507596681456,0.981116092104475,0.954594165677565
2677,1,-1.0910990593329133,0.44671798152478664,-1.10072504512521,0.437949737167339,-1.08501593119303,0.458765348052935
2678,1,0.30093349490956334,-1.1458103214700601,0.286607505416908,-1.17123641149389,0.315923215484783,-1.13298174961805
2679,1,0.7499950430849394,-0.9178337647378617,0.73960733566284,-0.933272676780877,0.766536948220789,-0.904450098419187
2680,1,-1.10575658276358,0.4095450310131073,-1.11941610381271,0.401670491246948,-1.09730252473257,0.423048748809808
2681,1,-0.693130416581562,1.13303918455193,-0.708109432353683,1.11858276431896,-0.670174472212439,1.14804126109433
2682,1,-1.0934431017278667,0.41395112211283164,-1.10055111974546,0.401670491246948,-1.08247566070557,0.423048748809808
2683,1,1.1652635576913433,0.49102530241271164,1.14742247640884,0.475850945639125,1.18154759457373,0.503773142258628
2684,1,1.1808304342482099,0.4835261641445287,1.16682060209146,0.470954404535833,1.19412310607944,0.503773142258628
2685,1,1.2203462854429832,-0.5457976583191917,1.19898456051784,-0.570534547669338,1.23853873403196,-0.532593034748326
