source_file,source_sheet,source_row_1based,measurement_type,original_3d_x,original_3d_y,original_3d_z,model_xz_x,model_xz_y,model_xz_z,model_xy_x,model_xy_y,model_xy_z,lookup_coordinate_frame,lookup_x,lookup_y,lookup_status,inside_mesh_bbox,distance_to_mesh_bbox_m,containing_cell_id,nearest_cell_id,lookup_cell_id,lookup_material_id,nearest_centroid_x,nearest_centroid_y,nearest_centroid_distance_m
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,49,Permeablilty,-4.673036043,0.0,-0.943273515,-0.0430360429999998,0.0,-2.223273515,-0.0430360429999998,-2.223273515,0.0,2D_Model (x/y),-0.0430360429999998,-2.223273515,inside_cell,True,0.0,4706,4706,4706,0,-0.04564838094099097,-2.1927337822702535,0.030651257473752684
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,50,Permeablilty,-4.674992187,0.0,-1.043219464,-0.044992187,0.0,-2.323219464,-0.044992187,-2.323219464,0.0,2D_Model (x/y),-0.044992187,-2.323219464,inside_cell,True,0.0,6561,6561,6561,0,-0.028631225180812833,-2.365033694798107,0.044901124361047456
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,51,Permeablilty,-4.683794835,0.0,-1.49297623,-0.0537948349999997,0.0,-2.7729762300000003,-0.0537948349999997,-2.7729762300000003,0.0,2D_Model (x/y),-0.0537948349999997,-2.7729762300000003,inside_cell,True,0.0,5801,5801,5801,0,-0.10432485182912817,-2.7745170648273336,0.05055350405972992
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,52,Permeablilty,-4.699443986,0.0,-2.292543815,-0.0694439860000004,0.0,-3.5725438150000004,-0.0694439860000004,-3.5725438150000004,0.0,2D_Model (x/y),-0.0694439860000004,-3.5725438150000004,inside_cell,True,0.0,6637,6637,6637,0,-0.05817555676979106,-3.6505584869347403,0.07882427630115818
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,53,Permeablilty,-4.715093137,0.0,-3.092111401,-0.0850931370000003,0.0,-4.372111401,-0.0850931370000003,-4.372111401,0.0,2D_Model (x/y),-0.0850931370000003,-4.372111401,inside_cell,True,0.0,5477,5477,5477,0,-0.16114811839805007,-4.289196888533244,0.1125130062395344
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,54,Permeablilty,-4.758128304,0.0,-5.29092226,-0.1281283040000005,0.0,-6.570922260000001,-0.1281283040000005,-6.570922260000001,0.0,2D_Model (x/y),-0.1281283040000005,-6.570922260000001,outside_mesh_bbox_nearest_cell,False,1.5709222600000006,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,1.6917751024381977
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,55,Permeablilty,-4.758128304,0.0,-5.29092226,-0.1281283040000005,0.0,-6.570922260000001,-0.1281283040000005,-6.570922260000001,0.0,2D_Model (x/y),-0.1281283040000005,-6.570922260000001,outside_mesh_bbox_nearest_cell,False,1.5709222600000006,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,1.6917751024381977
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,56,Permeablilty,7.727096923,0.0,0.034213,12.357096923,0.0,-1.245787,12.357096923,-1.245787,0.0,2D_Model (x/y),12.357096923,-1.245787,outside_mesh_bbox_nearest_cell,False,7.357096923,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,7.46210889222615
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,57,Permeablilty,7.727104422,0.0,-0.115786999,12.357104422,0.0,-1.395786999,12.357104422,-1.395786999,0.0,2D_Model (x/y),12.357104422,-1.395786999,outside_mesh_bbox_nearest_cell,False,7.357104422000001,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,7.47380113274085
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,58,Permeablilty,7.727109422,0.0,-0.215786999,12.357109422,0.0,-1.495786999,12.357109422,-1.495786999,0.0,2D_Model (x/y),12.357109422,-1.495786999,outside_mesh_bbox_nearest_cell,False,7.357109422000001,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.47192454671317
