model_time_s,ogs_open_niche_pressure_pa,ogs_open_niche_pressure_mpa,implied_rh_percent_at_assumed_T_rho,below_valid_collected_rh_min,above_valid_collected_rh_max,below_clean_rh5_rh6_collected_rh_min,above_clean_rh5_rh6_collected_rh_max,curve_role,provenance_status
67570172.43243243,-31077394.73828065,-31.07739473828065,81.36263414550595,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
67729912.79279278,-31645836.871689234,-31.645836871689234,81.05626134859233,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
67889653.15315315,-32200572.368446834,-32.200572368446835,80.7583883027235,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68049393.5135135,-32740477.735587813,-32.74047773558781,80.46952968495975,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68209133.87387387,-33264462.571796115,-33.264462571796116,80.1901768047787,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68368874.23423423,-33771472.75854667,-33.77147275854667,79.92079684929172,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68528614.5945946,-34260493.53656138,-34.26049353656138,79.66183222023602,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68688354.95495495,-34730552.456677884,-34.730552456677884,79.4136999585964,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
68848095.3153153,-35180722.19469815,-35.18072219469815,79.17679125240191,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69007835.67567568,-35610123.22028734,-35.610123220287335,78.95147102301914,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69167576.03603603,-36017926.31053909,-36.01792631053909,78.73807758511886,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69327316.3963964,-36403354.89940253,-36.40335489940253,78.53692237542622,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69487056.75675675,-36765687.25477728,-36.76568725477728,78.34828974537244,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69646797.1171171,-37104258.47572887,-37.10425847572887,78.17243681284083,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69806537.47747748,-37418462.302947104,-37.418462302947106,78.0095933683414,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
69966277.83783783,-37707752.73626828,-37.70775273626828,77.859961831147,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70126018.1981982,-37971645.453804076,-37.97164545380407,77.7237172511756,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70285758.55855855,-38209719.02795969,-38.20971902795969,77.60100735270312,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70445498.91891891,-38421615.934383854,-38.42161593438385,77.49195261632993,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70605239.27927928,-38607043.3506655,-38.6070433506655,77.39664639599904,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70764979.63963963,-38765773.74237725,-38.76577374237725,77.31515506826473,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
70924720.0,-38897645.23485828,-38.89764523485828,77.24751821143431,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71084460.36036035,-39002561.76992773,-39.00256176992773,77.19374881264348,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71244200.72072072,-39080493.0475204,-39.0804930475204,77.15383350137176,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71403941.08108108,-39131474.253035605,-39.131474253035606,77.1277328083546,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71563681.44144143,-39155605.57198633,-39.155605571986335,77.11538144929186,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71723421.8018018,-39153051.49432382,-39.15305149432382,77.11668863318936,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
71883162.16216215,-39124039.911590874,-39.12403991159088,77.13153839558832,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72042902.52252252,-39068861.01082329,-39.068861010823284,77.15978995733612,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72202642.88288288,-38987865.96986645,-38.98786596986645,77.2012781099239,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72362383.24324323,-38881465.45950505,-38.88146545950505,77.25581362875674,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72522123.6036036,-38750127.95851182,-38.750127958511825,77.32318371602516,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72681863.96396396,-38594377.88840428,-38.59437788840428,77.4031524751116,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
72841604.32432432,-38414793.575355075,-38.41479357535508,77.49546141868231,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73001344.68468468,-38212005.047328055,-38.212005047328056,77.59983001278647,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73161085.04504505,-37986691.675106004,-37.986691675106,77.71595625940179,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73320825.4054054,-37739579.666436695,-37.7395796664367,77.84351731993071,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73480565.76576576,-37471439.42304577,-37.47143942304577,77.9821701821582,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73640306.12612613,-37183082.770751916,-37.183082770751916,78.13155237313089,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73800046.48648648,-36875360.07336095,-36.87536007336095,78.291282720308,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
73959786.84684685,-36549157.24142034,-36.549157241420346,78.46096216316282,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74119527.2072072,-36205392.64727274,-36.205392647272745,78.64017461718399,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74279267.56756756,-35845013.95816015,-35.845013958160145,78.82848789193783,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74439007.92792793,-35468994.89939924,-35.46899489939924,79.0254546645049,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74598748.28828828,-35078331.95986715,-35.07833195986715,79.23061350920531,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74758488.64864865,-34674041.052209206,-34.674041052209205,79.44348998407365,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
74918229.009009,-34257154.140305765,-34.257154140305765,79.66359777404435,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75077969.36936937,-33828715.8466069,-33.828715846606904,79.89043989026634,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75237709.72972973,-33389780.051972616,-33.389780051972615,80.12350992438421,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75397450.09009008,-32941406.500629917,-32.94140650062992,80.36229335601271,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75557190.45045045,-32484657.42278751,-32.48465742278751,80.6062689109946,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75716930.8108108,-32020594.187326565,-32.020594187326566,80.85490996737953,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
75876671.17117117,-31550273.99681597,-31.550273996815967,81.10768600540099,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76036411.53153153,-31074746.63688639,-31.074746636886392,81.36406409706458,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76196151.89189188,-30595051.291730314,-30.595051291730314,81.62351043031033,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76355892.25225225,-30112213.437190842,-30.112213437190842,81.88549186207419,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76515632.6126126,-29627241.82254632,-29.627241822546317,82.14947749396661,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76675372.97297297,-29141125.55170429,-29.14112555170429,82.41494026371335,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76835113.33333333,-28654831.274082735,-28.654831274082735,82.68135854497547,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
76994853.69369368,-28169300.49497916,-28.16930049497916,82.9482177476935,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77154594.05405405,-27685447.014718823,-27.68544701471882,83.21501191068695,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77314334.4144144,-27204154.505323403,-27.2041545053234,83.4812452778996,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77474074.77477477,-26726274.23286178,-26.72627423286178,83.74643384941473,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77633815.13513513,-26252622.93303519,-26.25262293303519,84.01010689817987,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77793555.4954955,-25783980.846907225,-25.783980846907223,84.27180844328589,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
77953295.85585585,-25321089.923028387,-25.32108992302839,84.53109867063698,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78113036.2162162,-24864652.191513896,-24.864652191513898,84.78755529193873,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78272776.57657658,-24415328.314929985,-24.415328314929983,85.04077483311116,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78432516.93693693,-23973736.32011718,-23.97373632011718,85.29037384351193,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78592257.2972973,-23540450.51434089,-23.54045051434089,85.53599001772506,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78751997.65765765,-23116000.588411316,-23.116000588411318,85.7772832221293,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
78911738.018018,-22700870.908654254,-22.700870908654252,86.01393641900803,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79071478.37837838,-22295499.998853248,-22.29549999885325,86.24565648158861,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79231218.73873873,-21900280.2125166,-21.9002802125166,86.47217489409998,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79390959.0990991,-21515557.595058225,-21.515557595058226,86.69324833170516,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79550699.45945945,-21141631.93472178,-21.14163193472178,86.9086591159889,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79710439.81981982,-20778757.000321925,-20.778757000321924,87.11821554255431,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
79870180.18018018,-20427140.963134795,-20.427140963134796,87.32175207819259,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80029920.54054053,-20086946.99953667,-20.08694699953667,87.51912942602772,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80189660.9009009,-19758294.0702772,-19.7582940702772,87.71023445799182,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80349401.26126125,-19441257.8715752,-19.4412578715752,87.89498001494628,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80509141.62162162,-19135871.95255084,-19.13587195255084,88.07330457571707,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80668881.98198198,-18842128.992857985,-18.842128992857987,88.24517179724833,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80828622.34234233,-18559982.233754404,-18.559982233754404,88.41056992898953,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
80988362.7027027,-18289347.05525467,-18.289347055254673,88.5695111055029,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81148103.06306306,-18030102.691445578,-18.030102691445578,88.72203052210604,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81307843.42342342,-17782094.075514242,-17.78209407551424,88.86818549913815,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81467583.78378378,-17545133.805545736,-17.545133805545735,89.00805444115059,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81627324.14414413,-17319004.221689828,-17.319004221689827,89.14173569796876,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81787064.5045045,-17103459.58487981,-17.10345958487981,89.26934633514662,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
81946804.86486486,-16898228.346911225,-16.898228346911225,89.39102082183322,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82106545.22522523,-16703015.501353472,-16.703015501353473,89.50690964449251,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82266285.58558558,-16517505.004479967,-16.51750500447997,89.61717785525866,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82426025.94594595,-16341362.25515596,-16.34136225515596,89.72200356397194,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82585766.3063063,-16174236.62242631,-16.17423662242631,89.82157638312451,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82745506.66666666,-16015764.009391796,-16.015764009391795,89.91609583505303,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
82905247.02702703,-15865569.441858962,-15.865569441858963,90.0057697307502,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83064987.38738738,-15723269.670190558,-15.723269670190557,90.09081252963186,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83224727.74774775,-15588475.77277313,-15.58847577277313,90.1714436894974,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83384468.1081081,-15460795.749557866,-15.460795749557866,90.24788601576078,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83544208.46846846,-15339837.09421407,-15.33983709421407,90.32036401881689,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83703948.82882883,-15225209.33356827,-15.22520933356827,90.38910228814501,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
83863689.18918918,-15116526.523180248,-15.116526523180248,90.45432389144808,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84023429.54954955,-15013409.688130915,-15.013409688130915,90.51624880678666,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84183169.9099099,-14915489.198366664,-14.915489198366664,90.57509239529655,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84342910.27027027,-14822407.068256494,-14.822407068256494,90.6310639216872,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84502650.63063063,-14733819.170373414,-14.733819170373414,90.68436512930596,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84662390.99099098,-14649397.353905719,-14.64939735390572,90.73518887613142,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84822131.35135135,-14568831.458539143,-14.568831458539144,90.78371783762708,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
84981871.7117117,-14491831.21512139,-14.49183121512139,90.83012328195345,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85141612.07207207,-14418128.024927195,-14.418128024927196,90.87456392260329,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85301352.43243243,-14347476.609882534,-14.347476609882534,90.91718485309545,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85461092.79279278,-14279656.526676089,-14.279656526676089,90.9581165679402,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85620833.15315315,-14214473.538286133,-14.214473538286132,90.99747407367428,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85780573.5135135,-14151760.837075619,-14.151760837075619,91.03535609336036,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
85940313.87387387,-14091380.114257311,-14.091380114257312,91.07184436755045,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86100054.23423423,-14033222.471199904,-14.033222471199904,91.10700305433011,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86259794.59459458,-13977209.16873378,-13.97720916873378,91.14087823068648,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86419534.95495495,-13923292.211317984,-13.923292211317984,91.17349749707869,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86579275.3153153,-13871454.763644269,-13.87145476364427,91.20486968673247,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86739015.67567568,-13821711.397979923,-13.821711397979923,91.23498468082933,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
86898756.03603603,-13774108.171280337,-13.774108171280337,91.26381333041391,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87058496.3963964,-13728722.531837853,-13.728722531837853,91.29130748549647,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87218236.75675675,-13685663.055967662,-13.685663055967662,91.31740013148074,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87377977.1171171,-13645069.015963567,-13.645069015963568,91.34200563269688,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87537717.47747748,-13607109.781283382,-13.607109781283382,91.36502008246238,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87697457.83783783,-13571984.055641273,-13.571984055641273,91.38632175872921,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
87857198.1981982,-13539918.953391248,-13.539918953391249,91.40577168400068,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88016938.55855855,-13511168.919277713,-13.511168919277713,91.42321428781356,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88176678.91891891,-13486014.49630445,-13.48601449630445,91.4384781696815,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88336419.27927928,-13464760.947127543,-13.464760947127543,91.45137695998035,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88496159.63963963,-13447736.735010663,-13.447736735010663,91.46171027582652,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88655900.0,-13435291.870987654,-13.435291870987653,91.4692647685563,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88815640.36036035,-13427796.134456996,-13.427796134456996,91.47381525895555,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
88975380.72072072,-13425637.174981307,-13.425637174981308,91.47512595592082,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89135121.08108108,-13429218.503582511,-13.429218503582511,91.4729517537524,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89294861.44144143,-13438957.382305115,-13.438957382305116,91.46703960279427,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89454601.8018018,-13455282.621265981,-13.455282621265981,91.45712994764521,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89614342.16216215,-13478632.292816915,-13.478632292816915,91.44295822667654,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89774082.52252252,-13509451.372813648,-13.509451372813647,91.42425642610799,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
89933822.88288288,-13548189.319311151,-13.54818931931115,91.40075468142044,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
90093563.24324323,-13595297.599288853,-13.595297599288854,91.37218291842801,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
90253303.6036036,-13651227.174248297,-13.651227174248296,91.338272525899,False,False,True,False,active OGS open-niche liquid-pressure boundary condition,not_verified_as_direct_reconstruction_of_OT_RH5_to_OT_RH8
