source_file,source_sheet,sensor,date_iso,source_column,edz_band_cm,edz_min_cm,edz_max_cm,taupe_value,quantity_note
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.44825561329029,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.439194648125,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.501705698951447,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.267565303610823,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.154201427210745,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.293696072479339,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.365881440433885,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.382318911735537,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.426096653161157,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 0-50,0-50,0,50,10.285405688626433,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 0-10,0-10,0,10,10.157038413161159,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 10-20,10-20,10,20,10.323299548099172,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 20-30,20-30,20,30,10.385874213987606,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 30-40,30-40,30,40,10.392895250578512,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2019-12-31T00:00:00,MV EDZ 40-50,40-50,40,50,10.45747748126033,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.316719833192636,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 0-10,0-10,0,10,10.206661333125,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.343693281802686,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.407907813703513,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.419279596885332,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.504478628703513,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.286839493829344,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.168429869359503,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.289644743553719,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.409241786714874,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.410985983223142,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.50808795481405,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 0-50,0-50,0,50,10.319721690447452,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 0-10,0-10,0,10,10.204962111508266,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 10-20,10-20,10,20,10.337736405950412,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 20-30,20-30,20,30,10.431765484235537,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 30-40,30-40,30,40,10.458457874132232,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-01-31T00:00:00,MV EDZ 40-50,40-50,40,50,10.555190972169424,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 0-50,0-50,0,50,10.3265595020532,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 0-10,0-10,0,10,10.194073897794421,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 10-20,10-20,10,20,10.340583352257232,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 20-30,20-30,20,30,10.452056096967974,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 30-40,30-40,30,40,10.478971790067149,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-10T03:00:00,MV EDZ 40-50,40-50,40,50,10.568521273125002,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.351814575788241,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.208362035371898,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.390599607706612,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.47690360231405,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.501871989524794,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.596818370000001,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 0-50,0-50,0,50,10.36273951630593,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 0-10,0-10,0,10,10.210794178450413,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 10-20,10-20,10,20,10.406005986528925,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 20-30,20-30,20,30,10.485149931342976,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 30-40,30-40,30,40,10.516882686942148,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-02-29T00:00:00,MV EDZ 40-50,40-50,40,50,10.612377976301653,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.398470038847556,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 0-10,0-10,0,10,10.236760668842974,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.434425117623967,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.53351493,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.55564367216942,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.653714477024794,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.391505061727369,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.234296495805786,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.430652187768596,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.525110868533059,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.5550778092562,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.65547450605372,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 0-50,0-50,0,50,10.400356041449012,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 0-10,0-10,0,10,10.238734182892564,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 10-20,10-20,10,20,10.437663771342976,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 20-30,20-30,20,30,10.539132746115703,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 30-40,30-40,30,40,10.554512067210744,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-03-30T09:00:00,MV EDZ 40-50,40-50,40,50,10.665468551404958,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 0-50,0-50,0,50,10.452721060013658,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 0-10,0-10,0,10,10.287942121967976,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 10-20,10-20,10,20,10.471658480149795,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 20-30,20-30,20,30,10.615866920521697,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 30-40,30-40,30,40,10.638681470439051,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-10T09:00:00,MV EDZ 40-50,40-50,40,50,10.734897069405992,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 0-50,0-50,0,50,10.45194976641324,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 0-10,0-10,0,10,10.275844314529959,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 10-20,10-20,10,20,10.492558060108472,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 20-30,20-30,20,30,10.607777768248969,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 30-40,30-40,30,40,10.641015992339875,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-20T12:00:00,MV EDZ 40-50,40-50,40,50,10.737310010315085,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 0-50,0-50,0,50,10.426919872354318,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 0-10,0-10,0,10,10.244666328347106,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 10-20,10-20,10,20,10.473576144070247,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 20-30,20-30,20,30,10.57423298289256,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 30-40,30-40,30,40,10.608220132500001,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-04-30T00:00:00,MV EDZ 40-50,40-50,40,50,10.721360310495866,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.453781986298125,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 0-10,0-10,0,10,10.267567456859506,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.491177724235536,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.62136948,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.631398553987603,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.767330198099172,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.423773629368497,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.244418808125001,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.46564117560434,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.580794592422519,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.620654496472108,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.756075873125,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 0-50,0-50,0,50,10.445499741644122,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 0-10,0-10,0,10,10.268068147871901,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 10-20,10-20,10,20,10.487316802644628,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 20-30,20-30,20,30,10.60345403878099,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 30-40,30-40,30,40,10.648323837768597,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-05-31T00:00:00,MV EDZ 40-50,40-50,40,50,10.7862815325,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 0-50,0-50,0,50,10.45397493144641,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 0-10,0-10,0,10,10.264066004070248,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 10-20,10-20,10,20,10.491729767933887,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 20-30,20-30,20,30,10.62310939663223,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 30-40,30-40,30,40,10.656531045619834,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-10T00:00:00,MV EDZ 40-50,40-50,40,50,10.80349870357438,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 0-50,0-50,0,50,10.472957381030177,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 0-10,0-10,0,10,10.2831450817562,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 10-20,10-20,10,20,10.517254436115703,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 20-30,20-30,20,30,10.641736193326446,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 30-40,30-40,30,40,10.683664383223139,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
cda_knowledge_base/measurements/taupe_tdr/source_files/Taupe_WC.xlsx,A7,A7,2020-06-20T00:00:00,MV EDZ 40-50,40-50,40,50,10.810906499442149,Taupe workbook EDZ-band mean value; physical unit/conversion remains to be confirmed
