observation_id,source_sheet,campaign_year,block_label,normalized_segment_label,borehole_depth_m,target_status,usable_for_current_ogs_fit,used_in_objective,observed_log10_permeability_m2,predicted_log10_permeability_m2,log10_residual_pred_minus_obs,abs_log10_residual,normalized_residual,objective_weight,duplicate_count,prediction_cell_count,selected_cell_ids,selected_material_ids,support_cell_count,support_cell_ids,support_material_ids,current_log10_prediction_from_cells,configured_scalar_feasible_log10_min,configured_scalar_feasible_log10_max,configured_scalar_min_multiplier_min,configured_scalar_max_multiplier_min,configured_scalar_max_multiplier_max,configured_scalar_feasibility_status,headroom_up_log10_from_current,headroom_down_log10_from_current,residual_band,residual_sign,recommended_next_action
perm_0134,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,3.3,missing_segment_geometry,False,False,-20.69897000433602,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0135,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.15,missing_segment_geometry,False,False,-16.096910013008056,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0136,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.25,missing_segment_geometry,False,False,-18.0,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0137,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.35,missing_segment_geometry,False,False,-18.69897000433602,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0138,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.45,missing_segment_geometry,False,False,-19.22184874961636,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0139,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.55,missing_segment_geometry,False,False,-19.39794000867204,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0140,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.65,missing_segment_geometry,False,False,-19.522878745280337,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0141,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.75,missing_segment_geometry,False,False,-21.0,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0142,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.85,missing_segment_geometry,False,False,-19.69897000433602,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0143,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,0.95,missing_segment_geometry,False,False,-19.045757490560675,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0144,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,1.05,missing_segment_geometry,False,False,-20.0,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0145,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,1.15,missing_segment_geometry,False,False,-20.0,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0146,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,1.25,missing_segment_geometry,False,False,-19.69897000433602,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0147,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,1.7,missing_segment_geometry,False,False,-19.69897000433602,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0148,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,2.5,missing_segment_geometry,False,False,-16.096910013008056,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0149,2021,2021,"BCDA_25 (horizontal, 2021)",BCD-A25,3.3,missing_segment_geometry,False,False,-19.30102999566398,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0150,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.17,mapped_inside_mesh,True,True,-15.30102999566398,-16.30102999566398,-1.0000000000000018,1.0000000000000018,-2.0000000000000036,0.5,2,1,136.0,,1.0,136,1,-16.30102999566398,-21.8061618710848,-12.204101879756836,3.1251302635448435e-06,12500.521054179375,12500.521054179375,observed_inside_configured_scalar_range,4.096928115907145,5.505131875420819,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0151,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.31,mapped_inside_mesh,True,True,-15.69897000433602,-17.61092437480818,-1.911954370472161,1.911954370472161,-3.823908740944322,0.5,2,1,8051.0,,1.0,8051,0,-17.61092437480818,-21.8061618710848,-12.204101879756836,6.379145437845344e-05,255165.8175138138,255165.8175138138,observed_inside_configured_scalar_range,5.406822495051346,4.195237496276619,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0152,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.45,mapped_inside_mesh,True,True,-15.69897000433602,-17.397940008672037,-1.698970004336017,1.698970004336017,-3.397940008672034,0.5,2,1,8371.0,,1.0,8371,0,-17.397940008672037,-21.8061618710848,-12.204101879756836,3.9064128294310475e-05,156256.5131772419,156256.5131772419,observed_inside_configured_scalar_range,5.193838128915202,4.408221862412763,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0153,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.59,mapped_inside_mesh,True,True,-13.69897000433602,-13.34948500216801,0.34948500216801115,0.34948500216801115,0.6989700043360223,0.5,2,1,3542.0,,1.0,3542,0,-13.34948500216801,-21.8061618710848,-12.204101879756836,3.4940018539140527e-09,13.97600741565621,13.97600741565621,observed_inside_configured_scalar_range,1.1453831224111735,8.45667686891679,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0154,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.73,mapped_inside_mesh,True,True,-15.30102999566398,-17.30102999566398,-2.0000000000000018,2.0000000000000018,-4.0000000000000036,0.5,2,1,6191.0,,1.0,6191,0,-17.30102999566398,-21.806161871084797,-12.204101879756836,3.1251302635448334e-05,125005.21054179332,125005.21054179332,observed_inside_configured_scalar_range,5.096928115907145,4.505131875420815,abs_2_to_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0155,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.87,mapped_inside_mesh,True,True,-12.096910013008056,-15.571333751784366,-3.4744237387763093,3.4744237387763093,-6.948847477552619,0.5,2,1,4648.0,,1.0,4648,0,-15.571333751784366,-21.8061618710848,-12.204101879756836,5.823336423190071e-07,2329.3345692760286,2329.3345692760286,observed_above_configured_scalar_range,3.3672318720275296,6.234828119300435,abs_ge_3_log10,underpredicts_observation,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0156,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.01,mapped_inside_mesh,True,True,-14.522878745280336,-16.809894379144197,-2.287015633863861,2.287015633863861,-4.574031267727722,0.5,2,1,7188.0,,1.0,7188,0,-16.809894379144197,-21.8061618710848,-12.204101879756836,1.0086314554531656e-05,40345.258218126626,40345.258218126626,observed_inside_configured_scalar_range,4.605792499387361,4.996267491940603,abs_2_to_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0157,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.15,mapped_inside_mesh,True,True,-15.096910013008056,-17.24742501084005,-2.150514997831994,2.150514997831994,-4.301029995663988,0.5,2,1,5040.0,,1.0,5040,0,-17.24742501084005,-21.806161871084797,-12.204101879756836,2.762251001804841e-05,110490.0400721936,110490.0400721936,observed_inside_configured_scalar_range,5.0433231310832145,4.558736860244746,abs_2_to_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0158,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.29,mapped_inside_mesh,True,True,-16.397940008672037,-18.548455006504028,-2.1505149978319906,2.1505149978319906,-4.301029995663981,0.5,2,1,5896.0,,1.0,5896,0,-18.548455006504028,-21.8061618710848,-12.204101879756836,0.0005524502003609647,2209800.801443858,2209800.801443858,observed_inside_configured_scalar_range,6.344353126747192,3.257706864580772,abs_2_to_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0159,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.7,mapped_inside_mesh,True,True,-19.69897000433602,-20.0,-0.30102999566398125,0.30102999566398125,-0.6020599913279625,0.5,2,1,4298.0,,1.0,4298,0,-20.0,-21.8061618710848,-12.204101879756836,0.015625651317724264,62502605.27089707,62502605.27089707,observed_inside_configured_scalar_range,7.795898120243164,1.8061618710848002,abs_lt_0p5_log10,underpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0160,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,2.5,mapped_inside_mesh,True,True,-20.30102999566398,-20.41195437047216,-0.11092437480817807,0.11092437480817807,-0.22184874961635614,0.5,2,1,5948.0,,1.0,5948,0,-20.41195437047216,-21.8061618710848,-12.204101879756836,0.040345258218126526,161381032.87250617,161381032.87250617,observed_inside_configured_scalar_range,8.207852490715323,1.3942075006126409,abs_lt_0p5_log10,underpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0161,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,3.3,mapped_inside_mesh,True,True,-20.30102999566398,-20.41195437047216,-0.11092437480817807,0.11092437480817807,-0.22184874961635614,1.0,1,1,3671.0,,1.0,3671,0,-20.41195437047216,-21.8061618710848,-12.204101879756836,0.040345258218126616,161381032.87250656,161381032.87250656,observed_inside_configured_scalar_range,8.207852490715323,1.3942075006126409,abs_lt_0p5_log10,underpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0162,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.15,mapped_inside_mesh,True,True,-17.30102999566398,-16.30102999566398,1.0,1.0,2.0,1.0,1,1,136.0,,1.0,136,1,-16.30102999566398,-21.8061618710848,-12.204101879756836,3.1251302635448435e-06,12500.521054179375,12500.521054179375,observed_inside_configured_scalar_range,4.096928115907145,5.505131875420819,abs_1_to_2_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0163,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.25,mapped_inside_mesh,True,True,-19.522878745280337,-17.61092437480818,1.9119543704721558,1.9119543704721558,3.8239087409443115,1.0,1,1,8051.0,,1.0,8051,0,-17.61092437480818,-21.8061618710848,-12.204101879756836,6.379145437845344e-05,255165.8175138138,255165.8175138138,observed_inside_configured_scalar_range,5.406822495051346,4.195237496276619,abs_1_to_2_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0164,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.35,mapped_inside_mesh,True,True,-19.045757490560675,-19.045757490560675,0.0,0.0,0.0,1.0,1,1,6995.0,,1.0,6995,0,-19.045757490560675,-21.8061618710848,-12.204101879756836,0.001736183479747133,6944733.9189885305,6944733.9189885305,observed_inside_configured_scalar_range,6.841655610803839,2.7604043805241254,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0165,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.45,mapped_inside_mesh,True,True,-19.096910013008056,-17.397940008672037,1.6989700043360187,1.6989700043360187,3.3979400086720375,1.0,1,1,8371.0,,1.0,8371,0,-17.397940008672037,-21.8061618710848,-12.204101879756836,3.9064128294310475e-05,156256.5131772419,156256.5131772419,observed_inside_configured_scalar_range,5.193838128915202,4.408221862412763,abs_1_to_2_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0166,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.55,mapped_inside_mesh,True,True,-13.0,-13.34948500216801,-0.3494850021680094,0.3494850021680094,-0.6989700043360187,1.0,1,1,3542.0,,1.0,3542,0,-13.34948500216801,-21.8061618710848,-12.204101879756836,3.4940018539140527e-09,13.97600741565621,13.97600741565621,observed_inside_configured_scalar_range,1.1453831224111735,8.45667686891679,abs_lt_0p5_log10,underpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0167,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.65,mapped_inside_mesh,True,True,-19.30102999566398,-17.30102999566398,2.0,2.0,4.0,1.0,1,1,6191.0,,1.0,6191,0,-17.30102999566398,-21.806161871084797,-12.204101879756836,3.1251302635448334e-05,125005.21054179332,125005.21054179332,observed_inside_configured_scalar_range,5.096928115907145,4.505131875420815,abs_2_to_3_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0168,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.75,mapped_inside_mesh,True,True,-19.096910013008056,-19.096910013008056,0.0,0.0,0.0,1.0,1,1,5292.0,,1.0,5292,0,-19.096910013008056,-21.8061618710848,-12.204101879756836,0.001953206414715519,7812825.658862078,7812825.658862078,observed_inside_configured_scalar_range,6.89280813325122,2.709251858076744,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0169,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.85,mapped_inside_mesh,True,True,-19.045757490560675,-15.571333751784366,3.4744237387763093,3.4744237387763093,6.948847477552619,1.0,1,1,4648.0,,1.0,4648,0,-15.571333751784366,-21.8061618710848,-12.204101879756836,5.823336423190071e-07,2329.3345692760286,2329.3345692760286,observed_inside_configured_scalar_range,3.3672318720275296,6.234828119300435,abs_ge_3_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0170,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,0.95,mapped_inside_mesh,True,True,-19.096910013008056,-16.809894379144197,2.2870156338638594,2.2870156338638594,4.574031267727719,1.0,1,1,7188.0,,1.0,7188,0,-16.809894379144197,-21.8061618710848,-12.204101879756836,1.0086314554531656e-05,40345.258218126626,40345.258218126626,observed_inside_configured_scalar_range,4.605792499387361,4.996267491940603,abs_2_to_3_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0171,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.05,mapped_inside_mesh,True,True,-19.69897000433602,-19.69897000433602,0.0,0.0,0.0,1.0,1,1,5046.0,,1.0,5046,0,-19.69897000433602,-21.8061618710848,-12.204101879756836,0.00781282565886209,31251302.635448363,31251302.635448363,observed_inside_configured_scalar_range,7.494868124579183,2.1071918667487815,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0172,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.15,mapped_inside_mesh,True,True,-19.39794000867204,-17.24742501084005,2.1505149978319906,2.1505149978319906,4.301029995663981,1.0,1,1,5040.0,,1.0,5040,0,-17.24742501084005,-21.806161871084797,-12.204101879756836,2.762251001804841e-05,110490.0400721936,110490.0400721936,observed_inside_configured_scalar_range,5.0433231310832145,4.558736860244746,abs_2_to_3_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0173,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.25,mapped_inside_mesh,True,True,-20.69897000433602,-18.548455006504028,2.1505149978319906,2.1505149978319906,4.301029995663981,1.0,1,1,5896.0,,1.0,5896,0,-18.548455006504028,-21.8061618710848,-12.204101879756836,0.0005524502003609647,2209800.801443858,2209800.801443858,observed_inside_configured_scalar_range,6.344353126747192,3.257706864580772,abs_2_to_3_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0174,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,1.7,mapped_inside_mesh,True,True,-20.30102999566398,-20.0,0.30102999566398125,0.30102999566398125,0.6020599913279625,1.0,1,1,4298.0,,1.0,4298,0,-20.0,-21.8061618710848,-12.204101879756836,0.015625651317724264,62502605.27089707,62502605.27089707,observed_inside_configured_scalar_range,7.795898120243164,1.8061618710848002,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0175,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,2.5,mapped_inside_mesh,True,True,-20.522878745280337,-20.41195437047216,0.11092437480817807,0.11092437480817807,0.22184874961635614,1.0,1,1,5948.0,,1.0,5948,0,-20.41195437047216,-21.8061618710848,-12.204101879756836,0.040345258218126526,161381032.87250617,161381032.87250617,observed_inside_configured_scalar_range,8.207852490715323,1.3942075006126409,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0176,2024,2024,"BCDA_32 (horizontal, 2024)",BCD-A32,3.3,mapped_inside_mesh,True,True,-20.522878745280337,-20.41195437047216,0.11092437480817807,0.11092437480817807,0.22184874961635614,1.0,1,1,3671.0,,1.0,3671,0,-20.41195437047216,-21.8061618710848,-12.204101879756836,0.040345258218126616,161381032.87250656,161381032.87250656,observed_inside_configured_scalar_range,8.207852490715323,1.3942075006126409,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0177,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.15,not_usable_missing_or_nonpositive_permeability,False,False,,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0178,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.25,mapped_inside_mesh,True,True,-16.69897000433602,-17.897940008672037,-1.1989700043360187,1.1989700043360187,-2.3979400086720375,0.5,2,1,4096.0,,1.0,4096,0,-17.897940008672037,-21.695279282565984,-12.09321929123802,0.00015946329221020624,637853.1688408249,637853.1688408249,observed_inside_configured_scalar_range,5.804720717434018,3.7973392738939467,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0179,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.35,mapped_inside_mesh,True,True,-16.096910013008056,-16.096910013008056,0.0,0.0,0.0,0.5,2,1,9359.0,,1.0,9359,0,-16.096910013008056,-21.695279282565984,-12.09321929123802,2.521336032866178e-06,10085.344131464712,10085.344131464712,observed_inside_configured_scalar_range,4.003690721770036,5.598369269557928,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0180,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.45,mapped_inside_mesh,True,True,-16.096910013008056,-17.596910013008056,-1.5,1.5,-3.0,0.5,2,1,3600.0,,1.0,3600,0,-17.596910013008056,-21.695279282565984,-12.09321929123802,7.973164610510332e-05,318926.58442041324,318926.58442041324,observed_inside_configured_scalar_range,5.503690721770036,4.098369269557928,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0181,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.55,mapped_inside_mesh,True,True,-14.096910013008056,-17.548455006504028,-3.451544993495972,3.451544993495972,-6.903089986991944,0.5,2,1,8057.0,,1.0,8057,0,-17.548455006504028,-21.695279282565984,-12.09321929123802,7.131415225958664e-05,285256.6090383465,285256.6090383465,observed_inside_configured_scalar_range,5.455235715266008,4.146824276061956,abs_ge_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0182,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.65,not_usable_missing_or_nonpositive_permeability,False,False,,,,,,0.0,0,0,,,,,,,,,,,,not_evaluated,,,not_finite,not_finite,review_sampler_bounds_tensor_shape_or_measurement_interpretation_before_more_spatial_sampling
perm_0183,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.75,mapped_inside_mesh,True,True,-14.154901959985745,-14.154901959985745,0.0,0.0,0.0,0.5,2,1,6194.0,,1.0,6194,0,-14.154901959985745,-21.695279282565984,-12.09321929123802,2.881526894704225e-08,115.26107578816897,115.26107578816897,observed_inside_configured_scalar_range,2.061682668747725,7.540377322580239,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0184,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.85,mapped_inside_mesh,True,True,-17.397940008672037,-18.397940008672037,-1.0,1.0,-2.0,0.5,2,1,4649.0,,1.0,4649,0,-18.397940008672037,-21.695279282565984,-12.09321929123802,0.000504267206573239,2017068.8262929558,2017068.8262929558,observed_inside_configured_scalar_range,6.304720717434018,3.2973392738939467,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0185,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.95,mapped_inside_mesh,True,True,-17.221848749616356,-18.610924374808178,-1.389075625191822,1.389075625191822,-2.778151250383644,0.5,2,1,4650.0,,1.0,4650,0,-18.610924374808178,-21.695279282565984,-12.09321929123802,0.0008234649000820484,3293859.6003281935,3293859.6003281935,observed_inside_configured_scalar_range,6.517705083570158,3.084354907757806,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0186,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,1.05,mapped_inside_mesh,True,True,-14.69897000433602,-14.698970004336019,1.7763568394002505e-15,1.7763568394002505e-15,3.552713678800501e-15,0.5,2,1,5034.0,,1.0,5034,0,-14.698970004336019,-21.695279282565984,-12.09321929123802,1.0085344131464768e-07,403.41376525859096,403.41376525859096,observed_inside_configured_scalar_range,2.605750713097999,6.996309278229965,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0187,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,1.15,mapped_inside_mesh,True,True,-15.154901959985745,-17.10032972527321,-1.945427765287464,1.945427765287464,-3.890855530574928,0.5,2,1,5030.0,,1.0,5030,0,-17.10032972527321,-21.695279282565984,-12.09321929123802,2.541267853177191e-05,101650.71412708767,101650.71412708767,observed_inside_configured_scalar_range,5.007110434035189,4.594949557292775,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0188,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,1.25,mapped_inside_mesh,True,True,-16.045757490560675,-17.63380312008852,-1.5880456295278442,1.5880456295278442,-3.1760912590556885,0.5,2,1,5749.0,,1.0,5749,0,-17.63380312008852,-21.695279282565984,-12.09321929123802,8.680082191540857e-05,347203.28766163444,347203.28766163444,observed_inside_configured_scalar_range,5.540583828850499,4.061476162477465,abs_1_to_2_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0189,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,1.7,mapped_inside_mesh,True,True,-16.30102999566398,-18.349485002168013,-2.0484550065040317,2.0484550065040317,-4.096910013008063,0.5,2,1,4317.0,,1.0,4317,0,-18.349485002168013,-21.695279282565984,-12.09321929123802,0.00045103030108867726,1804121.204354709,1804121.204354709,observed_inside_configured_scalar_range,6.256265710929993,3.345794280397971,abs_2_to_3_log10,underpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0190,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,3.3,mapped_inside_mesh,True,True,-20.096910013008056,-20.397940008672037,-0.30102999566398125,0.30102999566398125,-0.6020599913279625,0.5,2,1,3864.0,,1.0,3864,0,-20.397940008672037,-21.695279282565984,-12.09321929123802,0.05042672065732371,201706882.62929487,201706882.62929487,observed_inside_configured_scalar_range,8.304720717434018,1.2973392738939467,abs_lt_0p5_log10,underpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0191,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,3.3,mapped_inside_mesh,True,True,-20.69897000433602,-20.397940008672037,0.30102999566398125,0.30102999566398125,0.6020599913279625,1.0,1,1,3864.0,,1.0,3864,0,-20.397940008672037,-21.695279282565984,-12.09321929123802,0.05042672065732371,201706882.62929487,201706882.62929487,observed_inside_configured_scalar_range,8.304720717434018,1.2973392738939467,abs_lt_0p5_log10,overpredicts_observation,locally_consistent_under_current_log10_sigma
perm_0192,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.17,mapped_inside_mesh,True,True,-19.39794000867204,-19.39794000867204,0.0,0.0,0.0,1.0,1,1,1781.0,,1.0,1781,1,-19.39794000867204,-21.695279282565984,-12.09321929123802,0.005042672065732436,20170688.262929745,20170688.262929745,observed_inside_configured_scalar_range,7.304720717434021,2.297339273893943,abs_lt_0p5_log10,zero_residual,locally_consistent_under_current_log10_sigma
perm_0193,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.31,mapped_inside_mesh,True,True,-19.096910013008056,-17.897940008672037,1.1989700043360187,1.1989700043360187,2.3979400086720375,1.0,1,1,4096.0,,1.0,4096,0,-17.897940008672037,-21.695279282565984,-12.09321929123802,0.00015946329221020624,637853.1688408249,637853.1688408249,observed_inside_configured_scalar_range,5.804720717434018,3.7973392738939467,abs_1_to_2_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
perm_0194,2024,2024,"BCDA_33 (vertical, 2024)",BCD-A33,0.45,mapped_inside_mesh,True,True,-19.096910013008056,-17.596910013008056,1.5,1.5,3.0,1.0,1,1,3600.0,,1.0,3600,0,-17.596910013008056,-21.695279282565984,-12.09321929123802,7.973164610510332e-05,318926.58442041324,318926.58442041324,observed_inside_configured_scalar_range,5.503690721770036,4.098369269557928,abs_1_to_2_log10,overpredicts_observation,review support_geometry_gas_to_water_conversion_or_uncertainty_before_more_ogs
