candidate_id,candidate_family,source_kind,mesh_path,mesh,candidate_index,evaluation_source,evaluation_source_path,active_row_count,effective_objective_weight,outside_configured_scalar_row_count,rows_ge_1_log10,rows_ge_2_log10,top_5_current_row_loss_share,top_10_current_row_loss_share,objective_current_duplicate_weighted_gaussian,objective_capped_gaussian_abs1_log10,objective_huber_delta_2sigma,objective_student_t_nu4,objective_configured_scalar_inside_only_gaussian,rmse_current_duplicate_weighted_gaussian,rmse_capped_gaussian_abs1_log10,rmse_huber_delta_2sigma,rmse_student_t_nu4,rmse_configured_scalar_inside_only_gaussian,mae_current_duplicate_weighted_gaussian,mae_capped_gaussian_abs1_log10,mae_huber_delta_2sigma,mae_student_t_nu4,mae_configured_scalar_inside_only_gaussian,max_abs_current_duplicate_weighted_gaussian,max_abs_capped_gaussian_abs1_log10,max_abs_huber_delta_2sigma,max_abs_student_t_nu4,max_abs_configured_scalar_inside_only_gaussian,support_group_count,support_observed_range_ge_1_count,objective_support_cell_weighted_mean_unit_gaussian,objective_support_cell_weighted_median_unit_gaussian,rmse_support_cell_weighted_mean_unit_gaussian,rmse_support_cell_weighted_median_unit_gaussian,mae_support_cell_weighted_mean_unit_gaussian,mae_support_cell_weighted_median_unit_gaussian,max_abs_support_cell_weighted_mean_unit_gaussian,max_abs_support_cell_weighted_median_unit_gaussian,rank_current_duplicate_weighted_gaussian,rank_capped_gaussian_abs1_log10,rank_huber_delta_2sigma,rank_student_t_nu4,rank_support_cell_weighted_mean_unit_gaussian,rank_support_cell_weighted_median_unit_gaussian,rank_configured_scalar_inside_only_gaussian
continuous_bayesian_candidate_plan/length_0p032m_shift_1p117,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p032m_shift_1p117/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p032m_shift_1p117/bulk_w_projections.vtu,154,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p032m_shift_1p117/permeability_fit_evaluation.csv,75,52.0,2,44,18,0.33176427320827373,0.5177044501568225,276.12186856478013,66.35685537514304,186.3013180838107,123.20810413035406,255.93623889894573,1.6294225869825911,0.7987782460104007,1.6294225869825911,1.6294225869825911,1.5840387661717001,1.2737097426853075,0.697053671970559,1.2737097426853075,1.2737097426853075,1.236391912566418,3.771928398803962,1.0,3.771928398803962,3.771928398803962,3.771928398803962,30,16,3.771358082335632,165.38992303587347,0.25071092524843663,1.6602706759033472,0.2064819215285605,1.240814301258807,0.5919830090914413,3.771928398803963,319.0,306.0,307.0,298.0,316.0,433.0,382.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s0p5_r12/bulk_w_projections.vtu,277,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0015_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,43,16,0.3245712955896984,0.5182758952333586,276.41924227586367,65.56359099606486,186.1917154807617,123.26042832089229,247.90964518734214,1.6302997667838919,0.7939893854409713,1.6302997667838919,1.6302997667838919,1.5590018337137908,1.2906308084838007,0.7106879023073736,1.2906308084838007,1.2906308084838007,1.2419068489079559,3.775552746851876,1.0,3.775552746851876,3.775552746851876,3.7136095123987154,30,16,3.836519292265735,153.28874145830937,0.2528675309414574,1.5983780396509737,0.244950205649514,1.209163086026432,0.3165912774189579,3.7136095123987154,320.0,258.0,302.0,301.0,318.0,409.0,274.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s0p5_r12/bulk_w_projections.vtu,283,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p003_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,43,16,0.3245712955896984,0.5182758952333586,276.41924227586367,65.56359099606486,186.1917154807617,123.26042832089229,247.90964518734214,1.6302997667838919,0.7939893854409713,1.6302997667838919,1.6302997667838919,1.5590018337137908,1.2906308084838007,0.7106879023073736,1.2906308084838007,1.2906308084838007,1.2419068489079559,3.775552746851876,1.0,3.775552746851876,3.775552746851876,3.7136095123987154,30,16,3.836519292265735,153.28874145830937,0.2528675309414574,1.5983780396509737,0.244950205649514,1.209163086026432,0.3165912774189579,3.7136095123987154,320.0,258.0,302.0,301.0,318.0,409.0,274.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s0p5_r12/bulk_w_projections.vtu,289,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p0075_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,43,16,0.3245712955896984,0.5182758952333586,276.41924227586367,65.56359099606486,186.1917154807617,123.26042832089229,247.90964518734214,1.6302997667838919,0.7939893854409713,1.6302997667838919,1.6302997667838919,1.5590018337137908,1.2906308084838007,0.7106879023073736,1.2906308084838007,1.2906308084838007,1.2419068489079559,3.775552746851876,1.0,3.775552746851876,3.775552746851876,3.7136095123987154,30,16,3.836519292265735,153.28874145830937,0.2528675309414574,1.5983780396509737,0.244950205649514,1.209163086026432,0.3165912774189579,3.7136095123987154,320.0,258.0,302.0,301.0,318.0,409.0,274.0
local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s0p5_r12/bulk_w_projections.vtu,295,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_residual_sign_l0p015_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,43,16,0.3245712955896984,0.5182758952333586,276.41924227586367,65.56359099606486,186.1917154807617,123.26042832089229,247.90964518734214,1.6302997667838919,0.7939893854409713,1.6302997667838919,1.6302997667838919,1.5590018337137908,1.2906308084838007,0.7106879023073736,1.2906308084838007,1.2906308084838007,1.2419068489079559,3.775552746851876,1.0,3.775552746851876,3.775552746851876,3.7136095123987154,30,16,3.836519292265735,153.28874145830937,0.2528675309414574,1.5983780396509737,0.244950205649514,1.209163086026432,0.3165912774189579,3.7136095123987154,320.0,258.0,302.0,301.0,318.0,409.0,274.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r2p5,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r2p5/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r2p5/bulk_w_projections.vtu,257,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0015_s1_r2p5/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.3002089596993982,0.4595555852582146,276.48974677961286,65.67592505552477,186.45246543295752,123.50818706191552,249.57745651969364,1.630507668640745,0.7946692893147727,1.630507668640745,1.630507668640745,1.564237133243104,1.2882732478824521,0.7076168037601793,1.2882732478824521,1.2882732478824521,1.241606804356784,3.756265710929988,1.0,3.756265710929988,3.756265710929988,3.756265710929988,30,16,3.912838075645481,107.8240036691545,0.2553702565441494,1.3405471747832083,0.24927942317461013,0.9983222551220359,0.30472071743402296,3.280585609861106,324.0,266.0,310.0,312.0,323.0,44.0,318.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r2p5,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r2p5/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r2p5/bulk_w_projections.vtu,263,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p003_s1_r2p5/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.3002089596993982,0.4595555852582146,276.48974677961286,65.67592505552477,186.45246543295752,123.50818706191552,249.57745651969364,1.630507668640745,0.7946692893147727,1.630507668640745,1.630507668640745,1.564237133243104,1.2882732478824521,0.7076168037601793,1.2882732478824521,1.2882732478824521,1.241606804356784,3.756265710929988,1.0,3.756265710929988,3.756265710929988,3.756265710929988,30,16,3.912838075645481,107.8240036691545,0.2553702565441494,1.3405471747832083,0.24927942317461013,0.9983222551220359,0.30472071743402296,3.280585609861106,324.0,266.0,310.0,312.0,323.0,44.0,318.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r2p5,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r2p5/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r2p5/bulk_w_projections.vtu,269,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p0075_s1_r2p5/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.3002089596993982,0.4595555852582146,276.48974677961286,65.67592505552477,186.45246543295752,123.50818706191552,249.57745651969364,1.630507668640745,0.7946692893147727,1.630507668640745,1.630507668640745,1.564237133243104,1.2882732478824521,0.7076168037601793,1.2882732478824521,1.2882732478824521,1.241606804356784,3.756265710929988,1.0,3.756265710929988,3.756265710929988,3.756265710929988,30,16,3.912838075645481,107.8240036691545,0.2553702565441494,1.3405471747832083,0.24927942317461013,0.9983222551220359,0.30472071743402296,3.280585609861106,324.0,266.0,310.0,312.0,323.0,44.0,318.0
local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r2p5,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r2p5/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r2p5/bulk_w_projections.vtu,275,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_perpendicular_all_l0p015_s1_r2p5/permeability_fit_evaluation.csv,75,52.0,2,45,21,0.3002089596993982,0.4595555852582146,276.48974677961286,65.67592505552477,186.45246543295752,123.50818706191552,249.57745651969364,1.630507668640745,0.7946692893147727,1.630507668640745,1.630507668640745,1.564237133243104,1.2882732478824521,0.7076168037601793,1.2882732478824521,1.2882732478824521,1.241606804356784,3.756265710929988,1.0,3.756265710929988,3.756265710929988,3.756265710929988,30,16,3.912838075645481,107.8240036691545,0.2553702565441494,1.3405471747832083,0.24927942317461013,0.9983222551220359,0.30472071743402296,3.280585609861106,324.0,266.0,310.0,312.0,323.0,44.0,318.0
anisotropy_sensitivity_plan/anis_theta_170p0_ratio_6p00,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_170p0_ratio_6p00/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_170p0_ratio_6p00/bulk_w_projections.vtu,39,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_170p0_ratio_6p00/permeability_fit_evaluation.csv,75,52.0,2,45,16,0.32726981970628666,0.5268094639931212,276.5909976734019,66.30813069791157,186.5831583397783,123.53959054352947,256.9235178731375,1.6308061882954425,0.7984849277147386,1.6308061882954425,1.6308061882954425,1.5870910554735331,1.2829267551632644,0.7046814299619816,1.2829267551632644,1.2829267551632644,1.2465943494596858,3.812968031506866,1.0,3.812968031506866,3.812968031506866,3.812968031506866,30,16,3.7806729756747806,153.56429392813337,0.25102035029305164,1.5998140200667772,0.233867348444718,1.2129488487584759,0.35172732338906165,3.812968031506866,328.0,304.0,314.0,317.0,317.0,413.0,385.0
lower_support_continuous_candidate_plan/length_0p005m_shift_0p881,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p881/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p881/bulk_w_projections.vtu,373,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p881/permeability_fit_evaluation.csv,75,52.0,2,47,22,0.30215677507310335,0.46471307210510165,276.6837946401136,67.57617374517022,187.76778399902625,124.562915504125,246.23489964380786,1.631079735116829,0.8060836813854176,1.631079735116829,1.631079735116829,1.5537270170679094,1.2822795038948118,0.7044352238281963,1.2822795038948118,1.2822795038948118,1.2309153411532425,3.9018518037148606,1.0,3.9018518037148606,3.9018518037148606,3.633179436478642,30,16,4.215236808635513,112.42887460913411,0.2650546109966621,1.3688734699813938,0.20512589206808649,1.0292499470933019,0.689061504115557,3.269910550513302,329.0,343.0,339.0,338.0,329.0,75.0,197.0
local_refinement_permeability_candidate_search/length_0p031m_shift_1p125,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p031m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p031m_shift_1p125/bulk_w_projections.vtu,332,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p031m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,44,16,0.3345564969469129,0.5182176103967998,276.7142282405365,66.61364710144325,186.67664797463215,123.45504277693851,257.05666617589543,1.6311694372694951,0.8003223335093663,1.6311694372694951,1.6311694372694951,1.5875022500397684,1.2762290091468875,0.699003043410402,1.2762290091468875,1.2762290091468875,1.2397807803039522,3.8137587974160336,1.0,3.8137587974160336,3.8137587974160336,3.8137587974160336,30,16,4.059815985043585,167.3709903763388,0.26012227845904784,1.6701845725165567,0.21365210138638482,1.2475543476707878,0.6314388455865689,3.8137587974160354,330.0,319.0,317.0,309.0,327.0,444.0,386.0
local_refinement_permeability_candidate_search/length_0p025m_shift_1p125,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_1p125/bulk_w_projections.vtu,329,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.33412311249061494,0.5149818481436361,277.0195396568697,67.29127008801574,187.70126769134743,124.35383881627261,258.36541978382024,1.632069060970642,0.8043826472233209,1.632069060970642,1.632069060970642,1.5915383475135247,1.2831961032922263,0.7043018840454391,1.2831961032922263,1.2831961032922263,1.2484739961968692,3.894823912397179,1.0,3.894823912397179,3.894823912397179,3.894823912397179,30,16,4.217190511418674,167.0209878521028,0.2651160284170774,1.6684373320171124,0.212164227338104,1.2460664736225069,0.7255157817821072,3.894823912397179,331.0,332.0,337.0,336.0,330.0,438.0,394.0
optimizer_proposed_003_length_0p025m_shift_1p125,optimizer_proposed_003_length_0p025m_shift_1p125,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/optimizer_proposed_003_length_0p025m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/optimizer_proposed_003_length_0p025m_shift_1p125/bulk_w_projections.vtu,446,cached_csv,inversion_workflow/runs/optimizer_proposed_003_length_0p025m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.33412311249061494,0.5149818481436361,277.0195396568697,67.29127008801574,187.70126769134743,124.35383881627261,258.36541978382024,1.632069060970642,0.8043826472233209,1.632069060970642,1.632069060970642,1.5915383475135247,1.2831961032922263,0.7043018840454391,1.2831961032922263,1.2831961032922263,1.2484739961968692,3.894823912397179,1.0,3.894823912397179,3.894823912397179,3.894823912397179,30,16,4.217190511418674,167.0209878521028,0.2651160284170774,1.6684373320171124,0.212164227338104,1.2460664736225069,0.7255157817821072,3.894823912397179,331.0,332.0,337.0,336.0,330.0,438.0,394.0
local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0015_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0015_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0015_s0p5_r12/bulk_w_projections.vtu,229,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0015_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,42,13,0.3353337007466622,0.5220829394349648,277.3302846312346,66.28401558280916,186.89348639643762,123.87173551915613,257.1701395766682,1.6329841861522754,0.7983397169631844,1.6329841861522754,1.6329841861522754,1.5878525996460218,1.2924326101774228,0.7125793851119016,1.2924326101774228,1.2924326101774228,1.255521230078344,3.773934482322163,1.0,3.773934482322163,3.773934482322163,3.773934482322163,30,16,4.292040469951207,173.08872634053802,0.2674584226240036,1.6984734633416072,0.26525572909450634,1.3208316129246342,0.2995107435458557,3.773934482322163,333.0,300.0,320.0,321.0,333.0,449.0,387.0
local_anisotropy_sampler_plan/local_anis_parallel_all_l0p003_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p003_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p003_s0p5_r12/bulk_w_projections.vtu,235,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p003_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,42,13,0.3353337007466622,0.5220829394349648,277.3302846312346,66.28401558280916,186.89348639643762,123.87173551915613,257.1701395766682,1.6329841861522754,0.7983397169631844,1.6329841861522754,1.6329841861522754,1.5878525996460218,1.2924326101774228,0.7125793851119016,1.2924326101774228,1.2924326101774228,1.255521230078344,3.773934482322163,1.0,3.773934482322163,3.773934482322163,3.773934482322163,30,16,4.292040469951207,173.08872634053802,0.2674584226240036,1.6984734633416072,0.26525572909450634,1.3208316129246342,0.2995107435458557,3.773934482322163,333.0,300.0,320.0,321.0,333.0,449.0,387.0
local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0075_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0075_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0075_s0p5_r12/bulk_w_projections.vtu,241,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p0075_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,42,13,0.3353337007466622,0.5220829394349648,277.3302846312346,66.28401558280916,186.89348639643762,123.87173551915613,257.1701395766682,1.6329841861522754,0.7983397169631844,1.6329841861522754,1.6329841861522754,1.5878525996460218,1.2924326101774228,0.7125793851119016,1.2924326101774228,1.2924326101774228,1.255521230078344,3.773934482322163,1.0,3.773934482322163,3.773934482322163,3.773934482322163,30,16,4.292040469951207,173.08872634053802,0.2674584226240036,1.6984734633416072,0.26525572909450634,1.3208316129246342,0.2995107435458557,3.773934482322163,333.0,300.0,320.0,321.0,333.0,449.0,387.0
local_anisotropy_sampler_plan/local_anis_parallel_all_l0p015_s0p5_r12,local_anisotropy_sampler_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p015_s0p5_r12/bulk_w_projections.vtu,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p015_s0p5_r12/bulk_w_projections.vtu,247,cached_csv,inversion_workflow/runs/local_anisotropy_sampler_plan/local_anis_parallel_all_l0p015_s0p5_r12/permeability_fit_evaluation.csv,75,52.0,2,42,13,0.3353337007466622,0.5220829394349648,277.3302846312346,66.28401558280916,186.89348639643762,123.87173551915613,257.1701395766682,1.6329841861522754,0.7983397169631844,1.6329841861522754,1.6329841861522754,1.5878525996460218,1.2924326101774228,0.7125793851119016,1.2924326101774228,1.2924326101774228,1.255521230078344,3.773934482322163,1.0,3.773934482322163,3.773934482322163,3.773934482322163,30,16,4.292040469951207,173.08872634053802,0.2674584226240036,1.6984734633416072,0.26525572909450634,1.3208316129246342,0.2995107435458557,3.773934482322163,333.0,300.0,320.0,321.0,333.0,449.0,387.0
lower_support_continuous_candidate_plan/length_0p005m_shift_0p875,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p875/bulk_w_projections.vtu,372,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p005m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3014776779366881,0.46292001700650637,277.3804010253068,67.76500364151231,188.17613837764637,124.8699977816794,246.60035887848954,1.6331317278860116,0.8072091262343853,1.6331317278860116,1.6331317278860116,1.5548796021686353,1.2859777253759683,0.7070780391445545,1.2859777253759683,1.2859777253759683,1.234271176166502,3.923011735058744,1.0,3.923011735058744,3.923011735058744,3.642171294193343,30,16,4.642920048986615,111.54396821057641,0.27817620461938075,1.3634757558691464,0.21528069973996283,1.0291000978537945,0.7231736631308845,3.260918692798601,337.0,348.0,341.0,341.0,338.0,71.0,229.0
local_bracketed_001_length_0p013m_shift_0p875,local_bracketed_001_length_0p013m_shift_0p875,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_bracketed_001_length_0p013m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/local_bracketed_001_length_0p013m_shift_0p875/bulk_w_projections.vtu,316,cached_csv,inversion_workflow/runs/local_bracketed_001_length_0p013m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3014303730856672,0.4627959221591233,277.42946417328494,67.778534998273,188.20474214258022,124.89139536748867,246.62661997363614,1.6332761559718556,0.8072897142139877,1.6332761559718556,1.6332761559718556,1.5549623914928674,1.2862316428575176,0.7072594931252717,1.2862316428575176,1.2862316428575176,1.234501585615856,3.924464562182262,1.0,3.924464562182262,3.924464562182262,3.642788669295676,30,16,4.673042491954637,111.48396910265346,0.27907712470314955,1.3631090021384538,0.21597792222996326,1.0290898093024725,0.7255157817821125,3.2603013176962676,338.0,349.0,346.0,346.0,343.0,67.0,230.0
local_bracketed_002_length_0p013m_shift_1p125,local_bracketed_002_length_0p013m_shift_1p125,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_bracketed_002_length_0p013m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_bracketed_002_length_0p013m_shift_1p125/bulk_w_projections.vtu,317,cached_csv,inversion_workflow/runs/local_bracketed_002_length_0p013m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.3341904640666203,0.5128426393048101,277.42946417328494,67.77853499827303,188.2047421425802,124.89139536748866,259.1356801357168,1.6332761559718556,0.8072897142139879,1.6332761559718556,1.6332761559718556,1.59390899479346,1.2862316428575178,0.7072594931252717,1.2862316428575178,1.2862316428575178,1.2521502453572662,3.924464562182264,1.0,3.924464562182264,3.924464562182264,3.924464562182264,30,16,4.673042491954633,167.31769675408307,0.27907712470314944,1.6699186444958083,0.21597792222996326,1.2498801685143663,0.7255157817821072,3.924464562182262,338.0,353.0,342.0,342.0,339.0,440.0,396.0
local_refinement_permeability_candidate_search/length_0p013m_shift_0p875,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_0p875/bulk_w_projections.vtu,322,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3014303730856672,0.4627959221591233,277.42946417328494,67.778534998273,188.20474214258022,124.89139536748867,246.62661997363614,1.6332761559718556,0.8072897142139877,1.6332761559718556,1.6332761559718556,1.5549623914928674,1.2862316428575176,0.7072594931252717,1.2862316428575176,1.2862316428575176,1.234501585615856,3.924464562182262,1.0,3.924464562182262,3.924464562182262,3.642788669295676,30,16,4.673042491954637,111.48396910265346,0.27907712470314955,1.3631090021384538,0.21597792222996326,1.0290898093024725,0.7255157817821125,3.2603013176962676,338.0,349.0,346.0,346.0,343.0,67.0,230.0
